claim_id,vehicle_id,claim_date,claim_amount,claim_status,component
W38323,V17738,2023-12-15,6951,Rejected,Transmission
W38324,V18084,2023-11-11,10633,Rejected,Battery
W38325,V17004,2022-07-14,12679,Approved,Transmission
W38326,V11634,2022-04-01,10421,Approved,Brake Pad
W38327,V19086,2024-02-06,5491,Approved,Suspension
W38328,V11005,2023-05-31,11316,Approved,Engine
W38329,V19223,2024-03-20,3265,Approved,Engine
W38330,V10850,2022-09-15,10721,Approved,Brake Pad
W38331,V11991,2024-02-27,1997,Rejected,Suspension
W38332,V10019,2022-11-10,3303,Approved,AC
W38333,V13372,2022-01-14,13348,Rejected,Brake Pad
W38334,V15428,2024-07-06,2390,Rejected,Transmission
W38335,V19103,2024-02-07,7237,Approved,Engine
W38336,V15277,2023-04-26,13905,Approved,Brake Pad
W38337,V13601,2024-01-30,9306,Rejected,Battery
W38338,V13631,2024-06-02,10758,Approved,Engine
W38339,V19739,2022-03-23,6163,Approved,Transmission
W38340,V16161,2023-01-26,2566,Approved,Engine
W38341,V15972,2022-10-18,4713,Approved,Suspension
W38342,V19168,2024-04-30,9543,Rejected,Transmission
W38343,V11590,2024-07-07,14842,Rejected,Suspension
W38344,V12950,2023-09-23,14221,Rejected,Battery
W38345,V17364,2022-07-24,12375,Approved,AC
W38346,V13434,2024-09-18,14068,Approved,Transmission
W38347,V13635,2024-03-02,9566,Rejected,AC
W38348,V11940,2023-08-07,8232,Approved,Engine
W38349,V13678,2024-04-10,11159,Approved,Transmission
W38350,V15120,2022-09-14,11681,Approved,Battery
W38351,V10407,2022-06-25,9530,Approved,AC
W38352,V15682,2022-03-23,10847,Approved,Transmission
W38353,V14314,2023-06-08,11510,Rejected,Battery
W38354,V13945,2022-09-08,13588,Rejected,AC
W38355,V18567,2024-08-08,8452,Approved,AC
W38356,V16727,2022-10-02,12468,Rejected,Battery
W38357,V14223,2022-01-11,1986,Rejected,Battery
W38358,V17050,2024-05-26,13340,Approved,Suspension
W38359,V18116,2022-10-29,2993,Approved,Battery
W38360,V17639,2023-08-23,9407,Approved,Brake Pad
W38361,V12938,2024-07-30,14118,Approved,Transmission
W38362,V11912,2023-10-22,4296,Approved,Battery
W38363,V14726,2022-11-04,6968,Rejected,Suspension
W38364,V14824,2024-01-31,5423,Approved,AC
W38365,V19160,2022-06-18,8945,Rejected,Brake Pad
W38366,V12363,2022-02-03,4725,Approved,Suspension
W38367,V14435,2024-09-02,7444,Approved,Battery
W38368,V18772,2022-05-15,5449,Approved,AC
W38369,V15872,2022-05-06,8815,Approved,Suspension
W38370,V14983,2023-06-04,11066,Approved,AC
W38371,V12490,2024-09-22,11229,Rejected,Battery
W38372,V14307,2024-01-16,10021,Approved,Brake Pad
W38373,V10192,2022-11-08,11022,Approved,Suspension
W38374,V13922,2023-06-01,10551,Rejected,Suspension
W38375,V12814,2024-06-21,11989,Approved,Brake Pad
W38376,V16578,2023-06-08,3217,Approved,Engine
W38377,V12889,2024-01-28,9621,Approved,Brake Pad
W38378,V16807,2024-03-11,14868,Rejected,Engine
W38379,V19369,2022-03-28,7901,Approved,Brake Pad
W38380,V10451,2023-03-01,7614,Rejected,Engine
W38381,V19036,2022-01-09,10208,Approved,Brake Pad
W38382,V11912,2022-09-11,1455,Rejected,Suspension
W38383,V17227,2022-12-04,2132,Rejected,Transmission
W38384,V17086,2024-05-19,11093,Approved,Suspension
W38385,V12676,2022-11-12,7671,Approved,AC
W38386,V10946,2024-01-02,4966,Approved,Transmission
W38387,V17154,2023-02-17,10801,Approved,Suspension
W38388,V15568,2022-06-12,3797,Rejected,Engine
W38389,V13785,2023-11-05,8087,Approved,Brake Pad
W38390,V10938,2022-04-21,6807,Rejected,Engine
W38391,V19558,2024-04-12,1413,Approved,Suspension
W38392,V15062,2024-05-30,3204,Rejected,Brake Pad
W38393,V15027,2024-05-18,8042,Rejected,Brake Pad
W38394,V12237,2023-10-18,1328,Approved,Battery
W38395,V11440,2023-08-01,4517,Approved,AC
W38396,V17230,2022-12-03,12962,Rejected,AC
W38397,V17281,2024-07-30,5091,Approved,Transmission
W38398,V10095,2022-11-02,3980,Approved,Transmission
W38399,V12427,2024-07-25,7615,Approved,Transmission
W38400,V15934,2024-05-25,12183,Approved,Transmission
W38401,V11641,2022-01-01,6594,Approved,Transmission
W38402,V17671,2024-07-20,6905,Approved,Battery
W38403,V16739,2023-06-08,8211,Rejected,Battery
W38404,V17467,2022-12-11,1020,Rejected,Suspension
W38405,V18081,2024-05-05,2071,Approved,Engine
W38406,V14167,2023-03-27,2410,Approved,Suspension
W38407,V16562,2023-07-14,12226,Approved,Engine
W38408,V10034,2022-01-29,8962,Approved,AC
W38409,V13286,2023-02-13,10934,Approved,AC
W38410,V13001,2023-07-27,5085,Approved,Brake Pad
W38411,V16307,2024-05-29,8944,Rejected,Brake Pad
W38412,V13475,2023-12-12,14583,Approved,Brake Pad
W38413,V14599,2023-12-31,10694,Approved,AC
W38414,V11936,2024-01-31,14028,Rejected,Brake Pad
W38415,V10409,2024-04-17,13219,Approved,Brake Pad
W38416,V10249,2023-12-14,8898,Approved,Suspension
W38417,V12167,2024-08-17,4959,Rejected,Brake Pad
W38418,V19636,2022-04-30,2836,Approved,Brake Pad
W38419,V16872,2023-11-19,7667,Rejected,Suspension
W38420,V14101,2023-12-01,9885,Approved,Suspension
W38421,V12165,2023-02-19,8174,Rejected,AC
W38422,V13229,2024-09-21,11417,Rejected,Suspension
W38423,V15269,2023-08-11,8139,Rejected,Battery
W38424,V18962,2023-06-13,6652,Rejected,Transmission
W38425,V12729,2023-05-03,7757,Rejected,AC
W38426,V19237,2023-03-18,5949,Approved,Brake Pad
W38427,V11489,2022-11-15,6866,Rejected,Battery
W38428,V19039,2024-03-15,3526,Approved,Engine
W38429,V14012,2022-05-15,14853,Approved,Battery
W38430,V11723,2024-07-07,12948,Approved,Engine
W38431,V16305,2023-09-15,4166,Rejected,Engine
W38432,V15209,2024-01-28,1115,Rejected,AC
W38433,V18285,2023-09-24,4851,Rejected,Suspension
W38434,V10971,2023-02-05,12455,Approved,Transmission
W38435,V10118,2022-08-02,7700,Approved,Transmission
W38436,V13044,2023-01-10,9955,Approved,Transmission
W38437,V10327,2024-01-15,2452,Approved,Engine
W38438,V17489,2024-01-30,4644,Approved,Brake Pad
W38439,V18945,2022-10-03,8293,Approved,Battery
W38440,V16303,2024-01-01,7072,Rejected,Battery
W38441,V13512,2023-01-08,5910,Approved,Brake Pad
W38442,V18798,2024-08-20,10045,Approved,Transmission
W38443,V19425,2023-03-22,4004,Approved,Battery
W38444,V14757,2024-04-01,1550,Approved,Brake Pad
W38445,V11209,2024-02-28,14928,Approved,Engine
W38446,V14017,2023-09-18,5438,Approved,Transmission
W38447,V18783,2024-03-07,13504,Approved,Brake Pad
W38448,V18743,2022-06-23,7968,Approved,Transmission
W38449,V17631,2023-09-07,9433,Rejected,Engine
W38450,V18248,2023-09-05,8327,Rejected,Battery
W38451,V15131,2023-07-26,9357,Approved,Suspension
W38452,V11758,2022-09-24,13248,Approved,Suspension
W38453,V16660,2023-03-27,8316,Approved,Engine
W38454,V13952,2023-07-09,1955,Approved,Battery
W38455,V14031,2023-07-05,11045,Rejected,Brake Pad
W38456,V19738,2024-09-13,7591,Rejected,Transmission
W38457,V10390,2023-08-20,6590,Approved,Transmission
W38458,V15534,2023-06-28,14211,Approved,Transmission
W38459,V15258,2023-10-08,12663,Approved,Engine
W38460,V14442,2023-12-03,3747,Approved,Brake Pad
W38461,V18017,2022-12-04,14064,Approved,Brake Pad
W38462,V12112,2023-02-26,7138,Rejected,Engine
W38463,V10437,2022-12-14,7164,Approved,Brake Pad
W38464,V11875,2022-07-08,2169,Approved,Transmission
W38465,V19955,2024-09-19,3258,Approved,Suspension
W38466,V19557,2023-10-31,1128,Approved,Brake Pad
W38467,V19549,2023-03-10,8314,Approved,Engine
W38468,V15168,2023-09-17,14336,Approved,Engine
W38469,V18529,2023-08-29,8762,Rejected,Suspension
W38470,V11993,2023-02-27,4275,Approved,AC
W38471,V10541,2023-10-25,1349,Rejected,Transmission
W38472,V17095,2022-06-04,6555,Approved,Suspension
W38473,V13819,2023-04-17,1952,Approved,Suspension
W38474,V13559,2024-08-30,12851,Rejected,Brake Pad
W38475,V17864,2024-08-15,4460,Rejected,Suspension
W38476,V19181,2022-06-12,14354,Rejected,Suspension
W38477,V19072,2022-06-13,8116,Approved,AC
W38478,V19669,2023-01-06,13855,Approved,Brake Pad
W38479,V17922,2024-02-16,12445,Rejected,Brake Pad
W38480,V11214,2024-09-13,9093,Approved,Engine
W38481,V15423,2024-04-15,9054,Rejected,Brake Pad
W38482,V15118,2022-11-15,2254,Approved,Battery
W38483,V16284,2023-02-25,8988,Approved,Engine
W38484,V16617,2023-10-08,8156,Rejected,Engine
W38485,V14727,2024-04-07,12346,Rejected,Brake Pad
W38486,V10537,2024-08-16,2040,Approved,Battery
W38487,V18609,2022-05-28,7472,Rejected,Suspension
W38488,V13268,2022-06-23,13724,Rejected,Transmission
W38489,V15400,2024-06-19,4595,Approved,AC
W38490,V10594,2022-05-06,12046,Rejected,AC
W38491,V15017,2022-06-18,5654,Rejected,Engine
W38492,V14303,2022-05-27,11413,Rejected,Brake Pad
W38493,V14609,2022-03-26,11483,Rejected,Brake Pad
W38494,V12277,2022-07-09,8490,Approved,Battery
W38495,V11339,2022-01-14,1044,Approved,Transmission
W38496,V10522,2022-09-05,13986,Rejected,Transmission
W38497,V10001,2022-06-10,1186,Approved,AC
W38498,V13346,2022-03-17,1721,Rejected,Brake Pad
W38499,V17614,2022-02-10,4912,Approved,Brake Pad
W38500,V16787,2023-02-06,7563,Approved,Battery
W38501,V15891,2022-04-29,7818,Rejected,AC
W38502,V12652,2024-01-19,8109,Approved,Transmission
W38503,V14067,2022-10-19,6603,Approved,Brake Pad
W38504,V15821,2024-08-16,3251,Approved,Engine
W38505,V10083,2022-06-11,2237,Approved,Battery
W38506,V15808,2024-07-22,13538,Rejected,Battery
W38507,V19266,2023-01-23,10346,Approved,Suspension
W38508,V13938,2022-12-05,1994,Approved,Transmission
W38509,V12920,2023-02-12,1993,Rejected,Battery
W38510,V11696,2022-08-26,8004,Rejected,Transmission
W38511,V12509,2023-04-14,5255,Approved,Brake Pad
W38512,V12403,2022-05-09,12893,Approved,Suspension
W38513,V10868,2023-12-07,12598,Approved,Brake Pad
W38514,V17052,2022-06-17,14920,Approved,Brake Pad
W38515,V16272,2024-06-24,9584,Approved,Transmission
W38516,V10726,2023-04-21,10583,Rejected,Suspension
W38517,V19514,2024-07-22,14174,Rejected,Suspension
W38518,V19382,2023-12-30,9675,Approved,Suspension
W38519,V14551,2022-05-07,8444,Rejected,Suspension
W38520,V14428,2022-08-11,10306,Rejected,Suspension
W38521,V13961,2023-09-05,12137,Approved,AC
W38522,V13523,2023-09-18,3792,Approved,AC
W38523,V12814,2024-02-14,10826,Approved,AC
W38524,V10938,2022-08-13,9963,Approved,Transmission
W38525,V15377,2023-10-03,9710,Approved,Engine
W38526,V14412,2023-12-23,5719,Rejected,Suspension
W38527,V17453,2023-11-09,12141,Approved,Battery
W38528,V17969,2023-05-03,2360,Approved,Brake Pad
W38529,V16553,2022-08-24,12255,Approved,Transmission
W38530,V12112,2023-11-23,5899,Approved,Brake Pad
W38531,V11985,2024-04-11,13209,Rejected,AC
W38532,V11767,2022-01-18,12525,Approved,Battery
W38533,V12981,2022-12-14,7279,Approved,Brake Pad
W38534,V16062,2022-05-08,6005,Approved,Transmission
W38535,V18596,2022-03-17,12267,Approved,Engine
W38536,V17454,2023-08-04,3174,Approved,Engine
W38537,V19189,2023-01-23,5283,Rejected,Transmission
W38538,V18895,2022-04-18,7276,Approved,Brake Pad
W38539,V10687,2024-06-20,13642,Approved,Brake Pad
W38540,V17412,2022-06-19,13639,Approved,Transmission
W38541,V11463,2024-02-28,5912,Approved,Battery
W38542,V10658,2024-07-07,13706,Approved,Suspension
W38543,V16977,2023-12-28,8004,Approved,Engine
W38544,V12951,2022-04-19,2553,Approved,Engine
W38545,V18310,2023-02-12,14783,Rejected,AC
W38546,V15719,2024-01-26,8780,Approved,Transmission
W38547,V10606,2022-08-12,6319,Rejected,Battery
W38548,V17002,2023-07-10,14628,Approved,Brake Pad
W38549,V12379,2022-09-30,4378,Approved,Battery
W38550,V19204,2022-07-05,8461,Rejected,Brake Pad
W38551,V16948,2023-06-25,14938,Approved,Brake Pad
W38552,V13529,2022-02-03,2269,Approved,Engine
W38553,V13646,2022-10-11,11027,Approved,Battery
W38554,V15533,2022-08-30,6770,Approved,Transmission
W38555,V14063,2023-09-26,4634,Approved,AC
W38556,V17605,2023-09-08,11982,Rejected,Suspension
W38557,V18812,2023-04-08,8614,Rejected,Engine
W38558,V12727,2024-08-07,14887,Rejected,Transmission
W38559,V11767,2024-04-29,8994,Approved,Battery
W38560,V14029,2023-05-06,4743,Approved,Engine
W38561,V10016,2022-08-17,10360,Approved,Engine
W38562,V19263,2024-07-12,13120,Approved,AC
W38563,V12454,2022-12-27,3756,Approved,Battery
W38564,V15370,2024-08-25,11428,Approved,Transmission
W38565,V18874,2022-08-28,10490,Approved,AC
W38566,V14541,2023-12-15,2729,Approved,Battery
W38567,V12742,2023-08-28,14524,Approved,Suspension
W38568,V15092,2022-08-27,2310,Approved,Suspension
W38569,V14587,2024-05-01,7638,Rejected,AC
W38570,V16056,2023-03-11,7599,Approved,Engine
W38571,V13215,2022-12-14,6298,Approved,Suspension
W38572,V11020,2022-10-26,13207,Approved,Suspension
W38573,V14974,2023-01-25,1113,Approved,Battery
W38574,V15090,2024-08-22,10412,Approved,Battery
W38575,V19409,2022-04-26,10998,Approved,Engine
W38576,V14621,2023-08-09,9112,Approved,Suspension
W38577,V19454,2023-09-12,6011,Rejected,Battery
W38578,V19384,2024-01-10,10052,Rejected,Battery
W38579,V19583,2022-03-06,1550,Approved,Transmission
W38580,V11181,2023-12-23,13860,Approved,Engine
W38581,V18139,2022-08-14,14800,Rejected,Brake Pad
W38582,V13911,2023-02-09,7278,Rejected,Battery
W38583,V19603,2023-02-07,4052,Approved,Brake Pad
W38584,V12072,2022-08-16,2905,Rejected,Transmission
W38585,V14381,2024-03-13,9020,Rejected,Brake Pad
W38586,V10236,2023-03-13,1232,Rejected,Brake Pad
W38587,V14218,2024-05-21,3148,Rejected,AC
W38588,V14313,2023-01-19,9590,Approved,Battery
W38589,V12544,2023-03-08,10602,Rejected,Battery
W38590,V13292,2023-12-28,9372,Rejected,Battery
W38591,V15730,2022-12-06,4590,Rejected,Transmission
W38592,V18316,2022-03-19,6966,Rejected,Engine
W38593,V19558,2024-02-16,3900,Approved,Transmission
W38594,V11124,2023-12-25,5167,Approved,Transmission
W38595,V16347,2022-11-30,12826,Approved,Suspension
W38596,V15322,2022-06-02,13837,Approved,Engine
W38597,V14375,2023-05-28,1054,Rejected,Suspension
W38598,V17692,2023-05-22,14726,Approved,AC
W38599,V17997,2022-03-28,9140,Rejected,Suspension
W38600,V13629,2023-10-17,8418,Rejected,Battery
W38601,V14560,2023-03-14,2375,Approved,Battery
W38602,V18314,2024-08-07,8446,Rejected,Transmission
W38603,V14929,2024-03-15,8665,Approved,Suspension
W38604,V10328,2022-08-11,2581,Approved,Engine
W38605,V17966,2022-03-23,3529,Approved,Transmission
W38606,V11234,2024-05-14,1774,Approved,AC
W38607,V15426,2024-05-24,13089,Approved,AC
W38608,V15727,2024-08-01,8747,Rejected,Battery
W38609,V16297,2023-05-05,6209,Approved,Suspension
W38610,V11481,2024-01-08,4584,Approved,Suspension
W38611,V14088,2022-07-24,4087,Rejected,Battery
W38612,V12675,2024-08-16,12677,Approved,AC
W38613,V18645,2022-08-03,3769,Rejected,AC
W38614,V16882,2022-10-10,5080,Rejected,Brake Pad
W38615,V15560,2024-04-29,12530,Approved,Suspension
W38616,V11745,2022-01-25,9241,Approved,AC
W38617,V11397,2024-07-10,14495,Approved,AC
W38618,V15084,2022-08-06,9121,Approved,AC
W38619,V13495,2024-07-27,3545,Rejected,Suspension
W38620,V11449,2023-08-13,10953,Approved,Brake Pad
W38621,V19891,2022-05-14,10778,Rejected,Battery
W38622,V15753,2024-09-15,4196,Rejected,Transmission
W38623,V17868,2022-07-31,9624,Rejected,Engine
W38624,V14693,2024-03-14,7602,Approved,Suspension
W38625,V18659,2022-05-09,1433,Approved,Brake Pad
W38626,V10933,2023-06-28,7752,Approved,Battery
W38627,V18704,2023-04-09,14533,Approved,Brake Pad
W38628,V11894,2022-08-20,3929,Approved,Brake Pad
W38629,V10593,2024-07-07,4314,Rejected,Engine
W38630,V11643,2024-06-12,8013,Rejected,AC
W38631,V17841,2024-08-20,3446,Rejected,Brake Pad
W38632,V14043,2022-05-05,9653,Approved,Brake Pad
W38633,V11726,2022-05-04,11654,Rejected,AC
W38634,V14079,2022-04-06,10235,Rejected,Suspension
W38635,V10638,2024-05-22,14297,Approved,Transmission
W38636,V10697,2022-09-28,5020,Approved,Brake Pad
W38637,V12528,2024-05-30,6402,Rejected,Brake Pad
W38638,V13274,2022-07-26,6400,Approved,Transmission
W38639,V16230,2023-12-28,4331,Approved,Suspension
W38640,V12456,2024-01-05,1892,Rejected,Suspension
W38641,V12540,2024-07-14,2219,Rejected,Transmission
W38642,V14282,2022-08-23,9580,Approved,Brake Pad
W38643,V18476,2022-03-04,8429,Rejected,Battery
W38644,V14616,2022-03-10,1400,Rejected,AC
W38645,V16984,2022-01-21,5037,Approved,Battery
W38646,V10271,2024-07-30,10822,Rejected,Suspension
W38647,V16268,2024-08-29,11573,Rejected,Transmission
W38648,V16310,2022-05-23,11987,Rejected,Suspension
W38649,V11027,2024-01-25,2038,Rejected,Engine
W38650,V12691,2022-04-18,12875,Approved,AC
W38651,V11898,2023-05-25,7771,Rejected,Engine
W38652,V10213,2022-06-19,11020,Approved,Suspension
W38653,V19954,2023-09-13,13256,Approved,Brake Pad
W38654,V19024,2024-02-09,12738,Rejected,AC
W38655,V15391,2024-04-10,3422,Rejected,Engine
W38656,V10257,2023-01-01,12075,Rejected,Battery
W38657,V17303,2024-02-07,1925,Approved,Engine
W38658,V12976,2022-11-26,10940,Approved,Battery
W38659,V19664,2022-10-12,12886,Approved,AC
W38660,V17439,2022-05-24,13956,Approved,Engine
W38661,V19770,2022-08-07,2381,Rejected,Engine
W38662,V14072,2022-03-18,13736,Approved,Transmission
W38663,V16115,2022-03-11,14205,Approved,AC
W38664,V13379,2024-05-13,10336,Approved,Suspension
W38665,V15427,2024-01-01,8260,Rejected,Transmission
W38666,V15713,2024-08-19,5926,Rejected,Suspension
W38667,V10457,2022-11-30,5002,Approved,Suspension
W38668,V10969,2023-11-24,9919,Approved,Brake Pad
W38669,V11372,2024-01-28,7355,Rejected,Battery
W38670,V15570,2022-04-28,14059,Approved,Suspension
W38671,V17770,2023-01-30,4287,Approved,AC
W38672,V19083,2022-05-16,1884,Rejected,Engine
W38673,V19940,2022-01-22,4765,Approved,Battery
W38674,V15493,2023-04-20,5168,Approved,Brake Pad
W38675,V17926,2022-05-06,6967,Approved,Engine
W38676,V16752,2023-08-02,9280,Approved,AC
W38677,V14870,2022-08-22,1548,Rejected,AC
W38678,V15103,2022-11-06,6527,Approved,Brake Pad
W38679,V14382,2022-07-27,12412,Approved,Battery
W38680,V10773,2024-02-15,12624,Rejected,Battery
W38681,V19330,2023-11-28,6335,Approved,Brake Pad
W38682,V14322,2023-10-06,2670,Approved,AC
W38683,V16268,2023-11-28,2513,Approved,Battery
W38684,V11501,2022-04-29,8312,Approved,AC
W38685,V11526,2024-03-10,10610,Approved,Transmission
W38686,V14127,2022-12-26,6610,Approved,Engine
W38687,V17258,2024-09-12,14690,Approved,Engine
W38688,V12882,2023-11-19,6480,Rejected,AC
W38689,V18864,2022-05-24,4962,Rejected,Brake Pad
W38690,V16483,2023-11-29,4595,Approved,AC
W38691,V14000,2023-01-21,10909,Approved,Transmission
W38692,V15145,2024-05-26,8595,Approved,Battery
W38693,V17994,2023-06-25,12379,Rejected,Transmission
W38694,V15482,2024-03-14,9337,Approved,Suspension
W38695,V17147,2022-07-07,5564,Approved,Suspension
W38696,V11669,2022-07-03,2073,Approved,Brake Pad
W38697,V19451,2023-06-25,6597,Approved,Brake Pad
W38698,V11725,2023-07-17,14564,Approved,Suspension
W38699,V14158,2023-07-29,6394,Approved,Suspension
W38700,V11276,2022-09-22,6701,Approved,Suspension
W38701,V11626,2022-04-22,3467,Approved,Suspension
W38702,V15445,2022-12-16,13027,Rejected,Transmission
W38703,V15351,2022-03-20,8563,Approved,Engine
W38704,V19101,2022-11-28,12978,Approved,Battery
W38705,V17934,2023-04-23,7417,Approved,Engine
W38706,V18154,2024-02-10,4548,Approved,Transmission
W38707,V12920,2023-06-25,6402,Approved,Engine
W38708,V17900,2024-04-07,8413,Approved,Transmission
W38709,V19064,2022-09-03,3051,Approved,Battery
W38710,V15809,2022-04-22,9871,Approved,Suspension
W38711,V13454,2023-06-08,2665,Approved,Brake Pad
W38712,V19329,2023-12-23,2827,Rejected,Brake Pad
W38713,V16899,2023-02-07,12230,Approved,Transmission
W38714,V10346,2023-10-30,4698,Approved,AC
W38715,V15952,2024-06-09,5746,Approved,Suspension
W38716,V11824,2024-08-21,5628,Approved,Suspension
W38717,V12598,2022-09-29,13504,Rejected,Suspension
W38718,V19673,2022-02-12,11779,Approved,AC
W38719,V10994,2023-10-15,12140,Rejected,Transmission
W38720,V17650,2022-04-21,4330,Approved,Engine
W38721,V19888,2024-02-07,4962,Rejected,Battery
W38722,V16399,2022-01-31,11166,Approved,Engine
