service_id,vehicle_id,service_date,component_replaced,cost,issue_type
S43606,V17143,2023-06-08,Battery,9368.0,Leakage
S43607,V16344,2023-04-01,Suspension,2044.0,Discharge
S43608,V13240,2022-04-30,Battery,12795.0,Malfunction
S43609,V15370,2022-10-31,Engine,5787.0,Overheating
S43610,V13002,2024-03-08,Suspension,4752.0,Overheating
S43611,V14043,2023-04-05,Suspension,5961.0,Leakage
S43612,V13369,2023-04-20,Engine,14212.0,Leakage
S43613,V17336,2022-02-24,Transmission,3702.0,Discharge
S43614,V13125,2024-07-12,AC,11789.0,Wear & Tear
S43615,V15174,2023-11-29,Battery,5616.0,Leakage
S43616,V18967,2023-11-02,Transmission,9326.0,Overheating
S43617,V10139,2024-09-05,Engine,10405.0,Wear & Tear
S43618,V10202,2022-09-15,Engine,1892.0,Malfunction
S43619,V15911,2023-11-21,Battery,11830.0,Overheating
S43620,V11338,2023-12-27,AC,5314.0,Overheating
S43621,V14480,2022-01-26,Battery,10234.0,Wear & Tear
S43622,V10637,2023-05-05,Brake Pad,5016.0,Discharge
S43623,V10583,2023-02-01,Engine,6186.0,Leakage
S43624,V19323,2023-06-24,Transmission,11700.0,Discharge
S43625,V15409,2023-12-19,Battery,12007.0,Overheating
S43626,V16681,2024-03-18,Suspension,12193.0,Wear & Tear
S43627,V11568,2023-05-19,Engine,11496.0,Discharge
S43628,V18340,2023-06-10,Battery,11207.0,Discharge
S43629,V12961,2023-11-29,Transmission,7430.0,Discharge
S43630,V13999,2023-07-19,Brake Pad,8212.0,Leakage
S43631,V13196,2023-03-27,Brake Pad,13071.0,Overheating
S43632,V17900,2022-04-09,Engine,3356.0,Leakage
S43633,V19771,2022-08-12,Transmission,3626.0,Overheating
S43634,V14236,2023-09-25,Unknown,6365.0,Malfunction
S43635,V19910,2022-10-02,Brake Pad,13578.0,Discharge
S43636,V17944,2024-05-20,AC,5494.0,Wear & Tear
S43637,V10949,2022-04-16,Battery,11510.0,Discharge
S43638,V15175,2022-08-09,Transmission,7594.0,Malfunction
S43639,V12618,2023-12-06,Battery,7275.0,Malfunction
S43640,V17446,2023-11-08,Engine,14143.0,Malfunction
S43641,V17864,2024-01-30,Battery,2199.0,Discharge
S43642,V18993,2023-09-06,Suspension,4667.0,Malfunction
S43643,V12328,2023-12-03,AC,11626.0,Discharge
S43644,V12545,2022-10-01,Brake Pad,9016.0,Discharge
S43645,V13841,2022-01-09,Engine,6988.0,Malfunction
S43646,V11779,2023-08-11,Transmission,5752.0,Malfunction
S43647,V10295,2022-02-18,Battery,1447.0,Malfunction
S43648,V17779,2024-03-30,Brake Pad,2663.0,Overheating
S43649,V11661,2023-05-23,Suspension,5444.0,Malfunction
S43650,V18500,2024-07-16,Brake Pad,1246.0,Discharge
S43651,V17070,2022-07-26,Unknown,6611.0,Discharge
S43652,V17588,2022-09-16,Engine,2080.0,Discharge
S43653,V14376,2023-03-24,Battery,4490.0,Leakage
S43654,V13729,2024-09-06,Brake Pad,8342.0,Overheating
S43655,V14558,2024-04-12,Engine,14602.0,Malfunction
S43656,V14961,2023-06-24,Brake Pad,12443.0,Leakage
S43657,V12543,2022-09-03,Engine,2949.0,Malfunction
S43658,V16954,2024-02-08,Engine,4460.0,Malfunction
S43659,V11316,2022-02-16,Brake Pad,7696.0,Wear & Tear
S43660,V10568,2023-01-16,Brake Pad,2166.0,Malfunction
S43661,V10531,2024-03-27,Brake Pad,4369.0,Malfunction
S43662,V18365,2022-01-19,AC,3297.0,Malfunction
S43663,V19953,2024-01-11,Battery,5639.0,Discharge
S43664,V17698,2023-04-24,Brake Pad,14499.0,Discharge
S43665,V12724,2024-09-22,Transmission,12982.0,Overheating
S43666,V14933,2023-05-25,Suspension,11408.0,Overheating
S43667,V15747,2023-03-26,Battery,5111.0,Malfunction
S43668,V15629,2022-07-28,Engine,13023.0,Overheating
S43669,V17900,2024-01-14,Battery,8397.0,Overheating
S43670,V15929,2022-07-03,Battery,4254.0,Overheating
S43671,V17140,2024-06-08,Battery,14314.0,Wear & Tear
S43672,V16049,2022-11-09,AC,7096.0,Overheating
S43673,V19921,2023-09-07,Engine,5594.0,Malfunction
S43674,V13162,2023-01-20,Engine,12977.0,Wear & Tear
S43675,V16939,2022-03-30,Battery,2055.0,Malfunction
S43676,V18755,2024-04-03,Transmission,13954.0,Overheating
S43677,V14269,2023-03-12,Brake Pad,4277.0,Malfunction
S43678,V11581,2022-07-07,Transmission,7831.0,Wear & Tear
S43679,V16337,2022-11-28,AC,4411.0,Leakage
S43680,V16698,2022-12-24,Suspension,14145.0,Malfunction
S43681,V19642,2024-03-27,Engine,0.0,Leakage
S43682,V19596,2023-10-24,Transmission,6622.0,Leakage
S43683,V12353,2023-08-29,AC,3288.0,Malfunction
S43684,V18906,2024-02-13,AC,7143.0,Overheating
S43685,V18249,2022-06-22,Transmission,10402.0,Leakage
S43686,V12139,2022-04-26,Transmission,6408.0,Overheating
S43687,V15533,2024-08-20,AC,12544.0,Discharge
S43688,V16320,2023-09-19,Brake Pad,12694.0,Malfunction
S43689,V13738,2024-03-02,Brake Pad,10148.0,Wear & Tear
S43690,V13652,2024-03-28,Battery,4829.0,Malfunction
S43691,V19640,2024-01-19,Engine,8442.0,Malfunction
S43692,V10343,2022-04-20,Brake Pad,0.0,Wear & Tear
S43693,V19216,2023-10-17,AC,1095.0,Leakage
S43694,V16165,2023-11-15,AC,13741.0,Malfunction
S43695,V15178,2024-06-14,AC,4712.0,Wear & Tear
S43696,V16236,2022-11-26,Engine,5429.0,Leakage
S43697,V16884,2024-08-12,Battery,3616.0,Wear & Tear
S43698,V16878,2024-05-25,AC,6361.0,Leakage
S43699,V19881,2022-05-11,Suspension,8841.0,Leakage
S43700,V13857,2022-05-13,Transmission,13793.0,Discharge
S43701,V19948,2022-06-14,Brake Pad,14558.0,Malfunction
S43702,V12000,2022-06-12,AC,13444.0,Malfunction
S43703,V19333,2022-04-03,Battery,1892.0,Overheating
S43704,V18685,2024-02-12,Battery,11094.0,Leakage
S43705,V16693,2024-02-11,Battery,5569.0,Wear & Tear
S43706,V18808,2024-07-17,Engine,2187.0,Wear & Tear
S43707,V10309,2024-02-22,Brake Pad,3551.0,Discharge
S43708,V12924,2022-07-17,Battery,1288.0,Wear & Tear
S43709,V16170,2023-03-08,Engine,14455.0,Discharge
S43710,V19386,2024-01-15,Battery,14330.0,Wear & Tear
S43711,V11452,2022-09-04,Brake Pad,14353.0,Malfunction
S43712,V17638,2023-07-24,Brake Pad,3245.0,Leakage
S43713,V15232,2024-05-22,Battery,8966.0,Malfunction
S43714,V10694,2022-02-09,Brake Pad,6952.0,Discharge
S43715,V10118,2024-07-14,Engine,1032.0,Malfunction
S43716,V17101,2024-03-21,Battery,13911.0,Wear & Tear
S43717,V17929,2022-05-12,Suspension,11875.0,Malfunction
S43718,V13872,2024-06-20,Battery,1723.0,Overheating
S43719,V11787,2023-07-26,Brake Pad,3257.0,Discharge
S43720,V19465,2022-07-22,Suspension,6191.0,Overheating
S43721,V16207,2023-07-05,Engine,6973.0,Wear & Tear
S43722,V14803,2024-03-24,Brake Pad,7014.0,Discharge
S43723,V17304,2023-08-02,AC,4632.0,Discharge
S43724,V13140,2023-10-13,Transmission,10423.0,Overheating
S43725,V10269,2022-12-23,AC,4105.0,Discharge
S43726,V13395,2022-01-12,Suspension,5423.0,Overheating
S43727,V11388,2023-07-14,Battery,11598.0,Discharge
S43728,V19343,2022-02-12,AC,1999.0,Overheating
S43729,V11198,2022-04-15,Battery,13746.0,Overheating
S43730,V14163,2024-01-26,Engine,10143.0,Overheating
S43731,V19078,2023-03-21,Suspension,9875.0,Wear & Tear
S43732,V15601,2022-07-29,AC,7088.0,Discharge
S43733,V12722,2023-09-28,Brake Pad,14428.0,Overheating
S43734,V15434,2023-09-14,Engine,2834.0,Overheating
S43735,V14319,2024-04-20,AC,14071.0,Discharge
S43736,V10240,2024-09-13,Engine,3076.0,Discharge
S43737,V16654,2024-03-14,Engine,2340.0,Wear & Tear
S43738,V14178,2023-01-05,Brake Pad,3885.0,Leakage
S43739,V17203,2023-11-11,Battery,8918.0,Discharge
S43740,V17358,2022-04-18,Brake Pad,8226.0,Malfunction
S43741,V18625,2022-10-31,Suspension,11611.0,Wear & Tear
S43742,V11202,2022-09-13,Suspension,6900.0,Overheating
S43743,V13559,2024-03-07,Transmission,3324.0,Overheating
S43744,V12452,2024-03-22,Suspension,2327.0,Malfunction
S43745,V14789,2024-04-25,Engine,10089.0,Malfunction
S43746,V17041,2022-07-16,Engine,6289.0,Wear & Tear
S43747,V14085,2024-07-03,Suspension,13617.0,Malfunction
S43748,V15376,2024-01-30,Transmission,2913.0,Discharge
S43749,V10323,2024-03-05,Transmission,2509.0,Leakage
S43750,V19369,2024-05-24,Transmission,13746.0,Overheating
S43751,V17583,2022-12-24,Battery,3775.0,Overheating
S43752,V17208,2023-12-26,Brake Pad,1189.0,Leakage
S43753,V17141,2022-11-18,AC,6110.0,Malfunction
S43754,V17711,2024-06-02,Engine,1801.0,Leakage
S43755,V19096,2022-11-03,AC,10799.0,Wear & Tear
S43756,V17224,2024-01-07,Brake Pad,5465.0,Wear & Tear
S43757,V16008,2022-04-16,AC,2509.0,Overheating
S43758,V19700,2022-07-22,Battery,10942.0,Malfunction
S43759,V13589,2023-03-26,Engine,10083.0,Wear & Tear
S43760,V12621,2024-02-20,Battery,1622.0,Overheating
S43761,V14825,2023-01-21,Battery,0.0,Wear & Tear
S43762,V19697,2023-10-20,Brake Pad,4631.0,Leakage
S43763,V10011,2022-01-27,Suspension,4714.0,Overheating
S43764,V16535,2024-03-28,AC,3863.0,Leakage
S43765,V17389,2023-10-17,Brake Pad,14396.0,Overheating
S43766,V15804,2022-01-08,Transmission,5748.0,Overheating
S43767,V11633,2023-02-13,Suspension,4378.0,Malfunction
S43768,V10590,2022-03-16,Suspension,11066.0,Wear & Tear
S43769,V11364,2023-04-24,AC,7243.0,Overheating
S43770,V10900,2024-07-19,Engine,5391.0,Wear & Tear
S43771,V10898,2022-01-29,Transmission,7910.0,Discharge
S43772,V19572,2022-06-17,Transmission,3206.0,Leakage
S43773,V14089,2022-04-05,AC,8211.0,Leakage
S43774,V14853,2022-07-27,Battery,1865.0,Overheating
S43775,V17509,2023-01-12,Brake Pad,11635.0,Discharge
S43776,V14668,2023-03-13,Suspension,13047.0,Malfunction
S43777,V15335,2023-11-06,Suspension,14205.0,Overheating
S43778,V19794,2023-10-01,AC,10315.0,Leakage
S43779,V10527,2023-09-21,AC,12839.0,Discharge
S43780,V15029,2023-10-13,Brake Pad,2350.0,Wear & Tear
S43781,V19423,2023-08-15,Transmission,2933.0,Malfunction
S43782,V15324,2023-06-11,Brake Pad,9525.0,Wear & Tear
S43783,V19990,2023-04-06,Engine,3658.0,Discharge
S43784,V10579,2023-06-07,AC,7270.0,Overheating
S43785,V11473,2022-10-02,Battery,3194.0,Wear & Tear
S43786,V10746,2022-02-27,Engine,11728.0,Wear & Tear
S43787,V19239,2022-09-12,Brake Pad,3110.0,Overheating
S43788,V11526,2024-05-31,Brake Pad,10078.0,Wear & Tear
S43789,V18607,2022-05-26,Battery,14421.0,Overheating
S43790,V19916,2024-02-14,Battery,7098.0,Discharge
S43791,V14008,2024-03-12,AC,9914.0,Overheating
S43792,V16908,2022-08-09,Battery,4090.0,Discharge
S43793,V11418,2024-02-04,Suspension,7067.0,Wear & Tear
S43794,V19200,2023-02-26,Unknown,13409.0,Malfunction
S43795,V16994,2022-02-27,Brake Pad,10717.0,Discharge
S43796,V10001,2023-01-09,AC,4562.0,Discharge
S43797,V15605,2022-06-08,Engine,12593.0,Wear & Tear
S43798,V12170,2024-06-10,Brake Pad,7396.0,Discharge
S43799,V15509,2022-10-02,Transmission,9711.0,Wear & Tear
S43800,V13523,2024-03-16,Transmission,7738.0,Wear & Tear
S43801,V12862,2022-03-06,Brake Pad,3068.0,Leakage
S43802,V10468,2023-08-09,Engine,8205.0,Leakage
S43803,V16267,2022-08-02,Brake Pad,4763.0,Discharge
S43804,V17812,2024-08-18,Battery,13477.0,Malfunction
S43805,V19532,2022-06-24,Brake Pad,7059.0,Discharge
S43806,V13630,2022-06-26,Battery,11700.0,Wear & Tear
S43807,V15893,2022-08-07,Brake Pad,13685.0,Wear & Tear
S43808,V16662,2024-08-22,Suspension,7611.0,Wear & Tear
S43809,V10641,2022-07-10,Brake Pad,12220.0,Malfunction
S43810,V14073,2024-03-13,Brake Pad,13991.0,Discharge
S43811,V18828,2023-06-15,Battery,11454.0,Discharge
S43812,V12256,2024-09-17,AC,13611.0,Leakage
S43813,V17240,2023-03-18,Brake Pad,6464.0,Malfunction
S43814,V19480,2022-11-11,Brake Pad,1153.0,Overheating
S43815,V14144,2022-01-25,Transmission,4725.0,Wear & Tear
S43816,V16516,2022-04-30,Engine,6375.0,Discharge
S43817,V13927,2022-08-29,Brake Pad,9363.0,Malfunction
S43818,V17666,2023-04-26,Transmission,14004.0,Malfunction
S43819,V11016,2023-03-07,AC,6329.0,Wear & Tear
S43820,V19632,2022-09-18,Brake Pad,5149.0,Overheating
S43821,V10156,2022-06-04,Transmission,1298.0,Overheating
S43822,V14276,2022-08-15,Transmission,12540.0,Overheating
S43823,V16647,2023-07-21,Engine,7821.0,Malfunction
S43824,V15382,2024-07-25,Transmission,4704.0,Overheating
S43825,V12420,2022-04-05,Suspension,11811.0,Overheating
S43826,V19387,2024-07-08,Battery,13265.0,Leakage
S43827,V10210,2022-02-13,Brake Pad,2138.0,Leakage
S43828,V12894,2022-05-22,AC,5380.0,Overheating
S43829,V13164,2022-05-14,AC,3901.0,Leakage
S43830,V12993,2024-01-14,Battery,2874.0,Overheating
S43831,V18319,2024-09-01,AC,3379.0,Discharge
S43832,V15274,2024-06-23,Engine,14371.0,Overheating
S43833,V16374,2022-12-13,Brake Pad,13930.0,Wear & Tear
S43834,V13368,2024-06-21,Suspension,3372.0,Overheating
S43835,V16145,2023-08-19,Suspension,6420.0,Wear & Tear
S43836,V11569,2022-04-12,AC,7242.0,Overheating
S43837,V10027,2024-05-31,AC,13632.0,Malfunction
S43838,V18226,2023-11-19,Brake Pad,5283.0,Discharge
S43839,V14846,2024-01-14,Battery,12298.0,Malfunction
S43840,V19316,2022-08-19,Engine,12064.0,Wear & Tear
S43841,V19769,2023-02-06,AC,13694.0,Wear & Tear
S43842,V14945,2023-12-03,Brake Pad,8369.0,Discharge
S43843,V13864,2022-08-08,Suspension,5226.0,Overheating
S43844,V10136,2023-10-13,Engine,14606.0,Discharge
S43845,V17223,2023-07-26,Suspension,14429.0,Overheating
S43846,V19471,2022-06-22,Transmission,0.0,Discharge
S43847,V17460,2023-06-11,Battery,10240.0,Wear & Tear
S43848,V17104,2023-01-18,Battery,11369.0,Overheating
S43849,V12803,2022-10-18,Suspension,5878.0,Discharge
S43850,V10271,2023-12-04,Engine,1431.0,Malfunction
S43851,V12146,2022-05-25,Brake Pad,6502.0,Malfunction
S43852,V10391,2022-11-01,Brake Pad,9623.0,Wear & Tear
S43853,V17151,2024-04-04,Suspension,5003.0,Overheating
S43854,V18017,2024-02-07,Transmission,3798.0,Overheating
S43855,V12929,2022-02-02,Brake Pad,8096.0,Malfunction
S43856,V15494,2023-08-07,Brake Pad,10249.0,Overheating
S43857,V18799,2022-09-03,Suspension,5287.0,Discharge
S43858,V19784,2023-06-08,Transmission,7753.0,Malfunction
S43859,V18602,2023-05-31,Engine,1696.0,Overheating
S43860,V13790,2023-10-08,Transmission,12382.0,Overheating
S43861,V10079,2023-08-01,AC,1061.0,Leakage
S43862,V10447,2023-03-14,Brake Pad,5633.0,Overheating
S43863,V19802,2023-01-10,Battery,0.0,Malfunction
S43864,V13941,2024-04-09,Transmission,7041.0,Discharge
S43865,V14114,2022-12-25,AC,1741.0,Wear & Tear
S43866,V12480,2024-06-08,AC,0.0,Overheating
S43867,V10971,2024-07-10,AC,8162.0,Overheating
S43868,V13147,2022-10-07,Suspension,13938.0,Overheating
S43869,V15272,2022-09-22,Transmission,11048.0,Leakage
S43870,V16950,2022-06-30,Transmission,8556.0,Leakage
S43871,V10201,2022-02-13,Battery,4541.0,Discharge
S43872,V14085,2023-10-17,Engine,4489.0,Leakage
S43873,V13672,2022-03-29,Transmission,6376.0,Wear & Tear
S43874,V18175,2023-11-23,Brake Pad,7686.0,Overheating
S43875,V17984,2022-10-20,Brake Pad,14611.0,Wear & Tear
S43876,V15212,2024-05-15,Brake Pad,11572.0,Malfunction
S43877,V15699,2022-09-17,AC,4987.0,Overheating
S43878,V17829,2023-09-27,Suspension,12061.0,Discharge
S43879,V13510,2024-08-29,Transmission,2609.0,Discharge
S43880,V10309,2022-10-25,Transmission,13311.0,Leakage
S43881,V13811,2024-06-18,Transmission,12873.0,Wear & Tear
S43882,V15787,2022-02-09,Transmission,12353.0,Leakage
S43883,V19473,2022-02-25,Battery,10150.0,Wear & Tear
S43884,V19081,2022-10-13,Transmission,10173.0,Leakage
S43885,V12149,2023-04-30,Brake Pad,2785.0,Malfunction
S43886,V10703,2023-07-03,Suspension,8723.0,Discharge
S43887,V18624,2022-07-23,Brake Pad,7162.0,Wear & Tear
S43888,V14525,2022-06-04,Brake Pad,5146.0,Discharge
S43889,V10802,2022-02-11,Suspension,11824.0,Leakage
S43890,V10082,2024-04-05,Battery,12232.0,Overheating
S43891,V15142,2024-07-26,Battery,1544.0,Discharge
S43892,V14222,2023-11-15,Brake Pad,2731.0,Overheating
S43893,V10834,2023-01-23,Battery,7794.0,Malfunction
S43894,V12995,2024-03-01,Suspension,4036.0,Discharge
S43895,V11343,2022-08-04,Transmission,9111.0,Discharge
S43896,V17824,2022-06-08,Transmission,3750.0,Malfunction
S43897,V16026,2024-05-31,Battery,5910.0,Wear & Tear
S43898,V16056,2023-01-08,Engine,7237.0,Wear & Tear
S43899,V18536,2024-09-03,Engine,1534.0,Malfunction
S43900,V14336,2024-06-09,AC,13822.0,Discharge
S43901,V10640,2023-11-16,Transmission,3609.0,Wear & Tear
S43902,V11552,2023-11-04,Engine,7903.0,Overheating
S43903,V14455,2023-09-18,Suspension,13644.0,Discharge
S43904,V19213,2022-01-02,Engine,4894.0,Leakage
S43905,V17175,2022-06-08,Engine,14824.0,Leakage
S43906,V19876,2023-03-17,Battery,8405.0,Wear & Tear
S43907,V14127,2023-08-07,Transmission,4546.0,Wear & Tear
S43908,V16908,2022-12-20,Brake Pad,11178.0,Malfunction
S43909,V15659,2024-03-27,Battery,4372.0,Malfunction
S43910,V12755,2022-01-20,Suspension,6923.0,Overheating
S43911,V16270,2023-06-12,Brake Pad,1200.0,Discharge
S43912,V19438,2023-04-27,AC,7436.0,Overheating
S43913,V11253,2024-09-10,Brake Pad,10100.0,Wear & Tear
S43914,V10184,2024-02-25,AC,11866.0,Malfunction
S43915,V16694,2022-12-25,Battery,11765.0,Leakage
S43916,V12271,2024-09-21,AC,4085.0,Leakage
S43917,V12235,2022-09-22,AC,8762.0,Malfunction
S43918,V10998,2023-12-01,Brake Pad,5956.0,Discharge
S43919,V10290,2023-05-13,Suspension,13825.0,Overheating
S43920,V19269,2022-05-04,AC,4232.0,Discharge
S43921,V17543,2022-07-28,Battery,12803.0,Discharge
S43922,V19349,2022-11-26,Transmission,3751.0,Malfunction
S43923,V17728,2024-07-25,Suspension,11724.0,Discharge
S43924,V18623,2022-06-22,Engine,1819.0,Malfunction
S43925,V10999,2024-07-04,AC,9212.0,Overheating
S43926,V10928,2023-03-22,Engine,3052.0,Discharge
S43927,V15866,2024-05-14,Brake Pad,14491.0,Wear & Tear
S43928,V13827,2022-05-15,Transmission,12732.0,Leakage
S43929,V19366,2023-01-15,Battery,4066.0,Discharge
S43930,V18799,2024-02-16,Suspension,12208.0,Malfunction
S43931,V16498,2024-05-28,Brake Pad,6529.0,Wear & Tear
S43932,V12000,2023-07-27,Transmission,6850.0,Overheating
S43933,V18795,2023-06-12,Suspension,7149.0,Discharge
S43934,V13590,2022-09-28,AC,12079.0,Overheating
S43935,V15218,2022-02-16,Battery,11984.0,Malfunction
S43936,V12889,2024-07-28,Transmission,1846.0,Overheating
S43937,V11141,2024-04-14,Brake Pad,9764.0,Malfunction
S43938,V12286,2022-03-09,Suspension,5842.0,Wear & Tear
S43939,V19210,2023-11-28,Brake Pad,13823.0,Overheating
S43940,V13676,2022-10-30,Suspension,6459.0,Leakage
S43941,V17977,2023-03-29,Suspension,11214.0,Wear & Tear
S43942,V15128,2023-09-30,Unknown,10654.0,Overheating
S43943,V11917,2023-04-07,AC,1345.0,Discharge
S43944,V13061,2023-06-13,AC,6411.0,Overheating
S43945,V13080,2022-05-07,Battery,7610.0,Wear & Tear
S43946,V13005,2023-05-17,Brake Pad,0.0,Overheating
S43947,V10369,2023-01-03,Engine,5414.0,Malfunction
S43948,V18489,2022-07-18,Transmission,2144.0,Overheating
S43949,V17468,2022-10-05,Engine,14578.0,Discharge
S43950,V12125,2023-03-02,Engine,13426.0,Wear & Tear
S43951,V14783,2022-04-23,Battery,8962.0,Overheating
S43952,V11667,2023-07-29,AC,3088.0,Malfunction
S43953,V11070,2022-01-27,AC,4345.0,Discharge
S43954,V14624,2022-06-10,AC,3429.0,Wear & Tear
S43955,V11230,2023-06-09,Brake Pad,12299.0,Wear & Tear
S43956,V15515,2023-05-04,Transmission,14202.0,Wear & Tear
S43957,V19426,2024-08-29,Battery,1882.0,Malfunction
S43958,V18549,2022-02-28,Engine,6287.0,Malfunction
S43959,V14985,2022-12-25,Suspension,9855.0,Leakage
S43960,V17504,2022-12-01,AC,4837.0,Malfunction
S43961,V10675,2024-02-26,Suspension,9587.0,Discharge
S43962,V14195,2023-02-16,Suspension,2383.0,Overheating
S43963,V13673,2022-09-27,Battery,3242.0,Wear & Tear
S43964,V14667,2022-12-25,AC,14204.0,Discharge
S43965,V13306,2023-08-12,Brake Pad,3432.0,Discharge
S43966,V13444,2023-09-17,Engine,3504.0,Wear & Tear
S43967,V10906,2022-03-12,AC,3765.0,Leakage
S43968,V13140,2023-08-20,Battery,1401.0,Discharge
S43969,V18685,2024-02-02,Suspension,3384.0,Malfunction
S43970,V14788,2023-05-11,Transmission,4998.0,Malfunction
S43971,V17225,2024-04-07,Suspension,9131.0,Leakage
S43972,V18735,2022-03-02,Suspension,3636.0,Malfunction
S43973,V15191,2022-11-12,Brake Pad,13517.0,Overheating
S43974,V11188,2023-09-16,Engine,1900.0,Overheating
S43975,V18388,2022-06-05,Transmission,7567.0,Leakage
S43976,V10008,2023-11-04,Transmission,10848.0,Discharge
S43977,V17585,2022-11-30,AC,4735.0,Leakage
S43978,V19866,2024-06-11,Unknown,9717.0,Malfunction
S43979,V19114,2024-04-15,Battery,8801.0,Leakage
S43980,V17439,2022-05-27,Battery,2222.0,Malfunction
S43981,V19767,2022-11-10,Battery,11539.0,Leakage
S43982,V12507,2022-03-14,Engine,9021.0,Overheating
S43983,V15260,2022-05-20,Suspension,8025.0,Leakage
S43984,V13042,2022-02-24,Suspension,9562.0,Malfunction
S43985,V18967,2022-04-16,Suspension,7892.0,Leakage
S43986,V11975,2023-09-30,Brake Pad,8190.0,Malfunction
S43987,V15230,2023-08-25,Battery,14393.0,Discharge
S43988,V18891,2024-04-02,Battery,11263.0,Leakage
S43989,V19595,2024-02-06,Engine,6926.0,Wear & Tear
S43990,V12733,2022-02-03,AC,9018.0,Wear & Tear
S43991,V11148,2022-02-20,AC,2742.0,Leakage
S43992,V15705,2022-07-24,Suspension,5181.0,Wear & Tear
S43993,V12108,2022-02-07,Unknown,10573.0,Overheating
S43994,V14637,2024-07-24,Transmission,3399.0,Wear & Tear
S43995,V15317,2022-08-02,AC,2765.0,Discharge
S43996,V10915,2022-11-12,Suspension,10041.0,Leakage
S43997,V16768,2022-07-15,Battery,12071.0,Malfunction
S43998,V12292,2023-11-06,AC,10881.0,Wear & Tear
S43999,V16330,2024-06-05,Battery,13162.0,Overheating
S44000,V14183,2022-09-27,Transmission,6658.0,Wear & Tear
