vehicle_id,model,year,mileage,region
V15721,AutoMax,2017,105308.0,SOUTH
V15722,UrbanGo,2022,13055.0,East
V15723,SpeedX,2021,115920.0,North
V15724,TurboPro,2019,59213.0,South
V15725,EcoDrive,2015,24316.0,North
V15726,UrbanGo,2019,85782.0,south zone
V15727,SpeedX,2019,76510.0,West
V15728,TurboPro,2017,54497.0,south zone
V15729,UrbanG,2022,,South
V15730,AutoMaX,2020,84266.0,East
V15731,EcoDrive,2015,68043.0,south zone
V15732,SpeedX,2020,51377.0,East
V15733,EcoDrive,2015,104839.0,North
V15734,UrbanGo,2022,101333.0,West
V15735,AutoMax,2018,99233.0,South
V15736,AutoMax,2022,6582.0,West
V15737,AutoMax,2022,73515.0,SOUTH
V15738,TurboPro,2016,87144.0,North
V15739,AutoMax,2023,106153.0,South
V15740,UrbanGo,2019,32466.0,East
V15741,EcoDrive,2017,88661.0,SOUTH
V15742,EcoDrive,2019,,South
V15743,EcoDrive,2017,51055.0,SOUTH
V15744,AutoMax,2017,66911.0,East
V15745,EcoDriv,2020,116874.0,East
V15746,SpeedX,2021,77239.0,West
V15747,UrbanGo,2021,74174.0,East
V15748,UrbanGo,2017,72181.0,SOUTH
V15749,UrbanGo,2019,83517.0,south zone
V15750,AutoMax,2016,104625.0,North
V15751,TurboPro,2021,48632.0,West
V15752,EcoDrive,2022,53380.0,East
V15753,EcoDriv,2019,103672.0,south zone
V15754,UrbanGo,2016,26372.0,South
V15755,SpeedX,2016,36285.0,south zone
V15756,EcoDrive,2015,71089.0,South
V15757,AutoMax,2022,89362.0,West
V15758,AutoMax,2023,112835.0,south zone
V15759,EcoDrive,2020,97342.0,SOUTH
V15760,UrbanGo,2022,47415.0,North
V15761,TurboPro,2015,85844.0,south zone
V15762,EcoDrive,2022,99818.0,South
V15763,UrbanGo,2022,17963.0,West
V15764,AutoMax,2017,6830.0,West
V15765,UrbanGo,2015,36703.0,West
V15766,UrbanGo,2017,40991.0,West
V15767,AutoMax,2018,23221.0,south zone
V15768,TurboPro,2022,39781.0,East
V15769,TurboPro,2023,101699.0,South
V15770,AutoMax,2019,115715.0,South
V15771,UrbanGo,2015,21500.0,West
V15772,EcoDrive,2015,99804.0,East
V15773,AutoMax,2015,60173.0,SOUTH
V15774,SpeedX,2017,82469.0,West
V15775,AutoMax,2022,91467.0,SOUTH
V15776,EcoDrive,2022,47140.0,SOUTH
V15777,EcoDrive,2022,64507.0,South
V15778,TurboPro,2018,49183.0,North
V15779,AutoMax,2017,82064.0,West
V15780,SpeedX,2021,67791.0,East
V15781,AutoMax,2015,118223.0,West
V15782,AutoMax,2019,91019.0,SOUTH
V15783,SpeedX,2021,119171.0,East
V15784,AutoMax,2023,68886.0,SOUTH
V15785,TurboPro,2022,61418.0,North
V15786,AutoMax,2021,42735.0,SOUTH
V15787,UrbanGo,2018,96974.0,south zone
V15788,UrbanGo,2022,93017.0,West
V15789,UrbanGo,2015,84652.0,East
V15790,TurboPro,2020,,North
V15791,TurboPro,2022,31082.0,south zone
V15792,TurboPro,2019,70493.0,South
V15793,EcoDrive,2021,41430.0,south zone
V15794,TurboPro,2020,105117.0,south zone
V15795,AutoMax,2018,12383.0,south zone
V15796,SpeedX,2020,26043.0,SOUTH
V15797,AutoMax,2017,93422.0,SOUTH
V15798,SpeedX,2016,42383.0,North
V15799,TurboPro,2016,80478.0,West
V15800,TurboPro,2017,110704.0,South
V15801,TurboPro,2016,57935.0,East
V15802,TurboPro,2015,104498.0,North
V15803,SpeedX,2019,40169.0,East
V15804,TurboPro,2020,110625.0,SOUTH
V15805,AutoMax,2015,74677.0,SOUTH
V15806,AutoMax,2022,17646.0,SOUTH
V15807,SpeedX,2016,16419.0,North
V15808,SpeedX,2017,,South
V15809,SpeedX,2015,,south zone
V15810,SpeedX,2023,118239.0,South
V15811,AutoMax,2016,69165.0,SOUTH
V15812,TurboPro,2015,31240.0,East
V15813,UrbanGo,2021,52692.0,south zone
V15814,SpeedX,2019,92809.0,East
V15815,TurboPro,2018,19214.0,East
V15816,EcoDrive,2021,86261.0,West
V15817,TurboPro,2020,118970.0,south zone
V15818,AutoMax,2018,63638.0,East
V15819,TurboPro,2019,95658.0,SOUTH
V15820,AutoMax,2020,45465.0,East
V15821,EcoDrive,2022,99171.0,West
V15822,AutoMax,2015,20736.0,South
V15823,AutoMax,2016,,West
V15824,TurboPro,2017,77133.0,West
V15825,UrbanGX,2018,77914.0,East
V15826,SpeedX,2016,22705.0,SOUTH
V15827,AutoMax,2015,9603.0,south zone
V15828,SpeedX,2023,47798.0,North
V15829,AutoMax,2015,87160.0,SOUTH
V15830,AutoMax,2019,44584.0,South
V15831,TurboPro,2018,38852.0,East
V15832,AutoMax,2022,96003.0,south zone
V15833,UrbanGo,2021,58053.0,SOUTH
V15834,SpeedX,2020,87823.0,SOUTH
V15835,AutoMax,2019,43703.0,West
V15836,SpeedX,2020,66027.0,North
V15837,SpeedX,2023,83781.0,West
V15838,EcoDrive,2016,17287.0,South
V15839,EcoDrive,2015,59869.0,south zone
V15840,UrbanGo,2023,71794.0,south zone
V15841,UrbanGo,2018,76081.0,SOUTH
V15842,AutoMax,2023,63457.0,West
V15843,UrbanGo,2022,42172.0,North
V15844,TurboPro,2021,115966.0,East
V15845,SpeedX,2020,96183.0,North
V15846,AutoMax,2019,115435.0,East
V15847,UrbanGo,2022,109366.0,SOUTH
V15848,UrbanGo,2017,40996.0,North
V15849,TurboPro,2019,92669.0,East
V15850,SpeedX,2021,24234.0,south zone
V15851,TurboPr,2022,27268.0,North
V15852,EcoDrive,2017,103526.0,East
V15853,TurboPro,2015,95277.0,East
V15854,EcoDrive,2019,76521.0,SOUTH
V15855,SpeedX,2020,95226.0,West
V15856,UrbanGo,2019,47702.0,SOUTH
V15857,TurboPro,2016,9456.0,South
V15858,AutoMax,2017,84462.0,South
V15859,TurboPro,2021,115008.0,East
V15860,TurboPro,2023,35848.0,South
V15861,SpeedX,2022,80936.0,South
V15862,SpeedX,2017,11065.0,SOUTH
V15863,AutoMax,2016,98414.0,North
V15864,TurboPro,2017,110748.0,SOUTH
V15865,SpeedX,2023,20272.0,South
V15866,EcoDrive,2020,113918.0,South
V15867,TurboPro,2015,82137.0,South
V15868,EcoDrive,2018,93529.0,North
V15869,TurboPro,2021,79020.0,south zone
V15870,AutoMax,2020,70890.0,West
V15871,AutoMax,2020,102311.0,SOUTH
V15872,EcoDrive,2016,28009.0,SOUTH
V15873,TurboPro,2023,,West
V15874,EcoDrive,2023,50056.0,SOUTH
V15875,AutoMax,2022,93780.0,North
V15876,UrbanGo,2017,26408.0,SOUTH
V15877,UrbanGo,2022,50688.0,East
V15878,UrbanGo,2015,14919.0,south zone
V15879,UrbanGo,2016,25406.0,South
V15880,UrbanGo,2019,90618.0,south zone
V15881,UrbanGo,2015,13592.0,North
V15882,SpeedX,2020,51848.0,West
V15883,AutoMax,2018,119434.0,East
V15884,UrbanGo,2015,112717.0,South
V15885,AutoMax,2017,87914.0,West
V15886,TurboPro,2020,83954.0,SOUTH
V15887,UrbanGo,2021,64713.0,south zone
V15888,EcoDrive,2020,85443.0,West
V15889,AutoMax,2018,,North
V15890,TurboPro,2015,42260.0,West
V15891,TurboPro,2019,105464.0,West
V15892,SpeedX,2017,34304.0,South
V15893,EcoDrive,2023,89840.0,North
V15894,TurboPro,2021,116899.0,North
V15895,SpeedX,2019,106501.0,North
V15896,TurboPro,2022,76242.0,North
V15897,EcoDrive,2019,93499.0,East
V15898,AutoMax,2020,60699.0,south zone
V15899,SpeedX,2017,65561.0,North
V15900,AutoMax,2018,6029.0,SOUTH
V15901,SpeedX,2019,37109.0,SOUTH
V15902,UrbanGo,2019,14903.0,North
V15903,TurboPro,2021,106529.0,SOUTH
V15904,UrbanGo,2020,,south zone
V15905,EcoDrive,2016,22767.0,East
V15906,AutoMax,2020,114755.0,West
V15907,UrbanGo,2018,107386.0,SOUTH
V15908,SpeedX,2019,72223.0,East
V15909,AutoMax,2021,105627.0,East
V15910,AutoMaX,2018,69503.0,south zone
V15911,SpeedX,2019,116904.0,South
V15912,TurboPro,2018,84407.0,South
V15913,UrbanGo,2020,107429.0,East
V15914,EcoDrive,2020,90842.0,East
V15915,EcoDrive,2017,83692.0,East
V15916,TurboPro,2022,113684.0,South
V15917,AutoMax,2018,67170.0,south zone
V15918,UrbanGo,2017,10773.0,South
V15919,UrbanGo,2020,88653.0,SOUTH
V15920,UrbanG,2016,81273.0,South
V15921,SpeedX,2022,64034.0,South
V15922,TurboPro,2021,54101.0,south zone
V15923,SpeedX,2015,119135.0,SOUTH
V15924,SpeedX,2018,92265.0,South
V15925,AutoMax,2016,6680.0,North
V15926,SpeedX,2018,22981.0,East
V15927,EcoDrive,2016,32703.0,south zone
V15928,TurboPro,2017,105681.0,SOUTH
V15929,UrbanGo,2017,7189.0,East
V15930,SpeedX,2016,17952.0,south zone
V15931,AutoMax,2017,48805.0,East
V15932,SpeedX,2015,54544.0,SOUTH
V15933,UrbanGo,2018,18102.0,SOUTH
V15934,SpeedX,2021,13588.0,East
V15935,TurboPro,2017,48206.0,South
V15936,SpeedX,2019,110560.0,SOUTH
V15937,AutoMax,2015,5648.0,North
V15938,EcoDrive,2017,70214.0,South
V15939,EcoDrive,2016,14437.0,south zone
V15940,EcoDrive,2015,46661.0,North
V15941,SpeedX,2018,38516.0,SOUTH
V15942,TurboPro,2017,95998.0,South
V15943,SpeedX,2015,29241.0,South
V15944,AutoMax,2019,,North
V15945,AutoMax,2016,103867.0,North
V15946,AutoMax,2019,76007.0,East
V15947,EcoDrive,2016,38906.0,East
V15948,AutoMax,2020,81247.0,East
V15949,AutoMax,2015,88571.0,North
V15950,TurboPro,2018,29125.0,south zone
V15951,EcoDrive,2015,107819.0,South
V15952,EcoDrive,2021,,North
V15953,UrbanGo,2021,35910.0,West
V15954,UrbanGo,2015,71943.0,South
V15955,AutoMax,2015,94646.0,SOUTH
V15956,TurboPro,2019,33863.0,West
V15957,TurboPro,2022,16485.0,West
V15958,SpeedX,2020,35734.0,SOUTH
V15959,TurboPro,2017,89805.0,SOUTH
V15960,EcoDrive,2022,21894.0,south zone
V15961,TurboPro,2017,66401.0,West
V15962,AutoMax,2023,71675.0,SOUTH
V15963,UrbanGo,2021,108481.0,West
V15964,EcoDrive,2017,39569.0,North
V15965,TurboPro,2018,42385.0,West
V15966,UrbanGo,2020,18344.0,South
V15967,UrbanGo,2016,95956.0,SOUTH
V15968,EcoDrive,2018,70556.0,south zone
V15969,AutoMax,2015,58723.0,North
V15970,EcoDrive,2022,96206.0,South
V15971,TurboPro,2022,99432.0,south zone
V15972,AutoMax,2016,,SOUTH
V15973,TurboPro,2017,,West
V15974,SpeedX,2015,81070.0,SOUTH
V15975,EcoDrive,2022,,West
V15976,TurboPro,2016,35638.0,south zone
V15977,EcoDrive,2023,112680.0,south zone
V15978,EcoDriv,2020,40587.0,West
V15979,EcoDrive,2019,113999.0,East
V15980,SpeedX,2015,96778.0,North
V15981,UrbanGo,2023,46995.0,West
V15982,AutoMax,2021,27813.0,SOUTH
V15983,SpeedX,2023,49867.0,North
V15984,SpeedX,2016,17563.0,North
V15985,TurboPro,2022,31593.0,West
V15986,SpeedX,2017,22165.0,East
V15987,TurboPro,2017,7393.0,East
V15988,SpeedX,2019,87292.0,SOUTH
V15989,SpeedX,2022,49583.0,south zone
V15990,AutoMax,2018,60925.0,South
V15991,SpeedX,2015,37118.0,North
V15992,UrbanGo,2019,24051.0,South
V15993,EcoDrive,2016,23775.0,North
V15994,SpeedX,2023,60632.0,North
V15995,AutoMax,2023,51434.0,south zone
V15996,SpeedX,2015,117045.0,West
V15997,SpeedX,2019,65169.0,East
V15998,EcoDrive,2020,75213.0,south zone
V15999,AutoMax,2017,61418.0,East
V16000,AutoMax,2018,51895.0,North
V16001,AutoMax,2017,36954.0,SOUTH
V16002,TurboPro,2018,38402.0,North
V16003,AutoMax,2023,30415.0,North
V16004,AutoMax,2016,83210.0,West
V16005,AutoMax,2023,114077.0,South
V16006,AutoMax,2019,37629.0,East
V16007,AutoMax,2018,99084.0,South
V16008,AutoMax,2021,58138.0,south zone
V16009,TurboPro,2015,83235.0,West
V16010,UrbanGo,2022,112242.0,East
V16011,SpeedX,2017,108308.0,East
V16012,SpeedX,2023,88238.0,West
V16013,TurboPro,2022,33210.0,East
V16014,EcoDrive,2023,26990.0,North
V16015,SpeedX,2023,14193.0,West
V16016,AutoMax,2023,59154.0,North
V16017,TurboPro,2015,114630.0,West
V16018,EcoDrive,2015,90594.0,North
V16019,AutoMax,2021,36224.0,south zone
V16020,TurboPro,2020,42764.0,West
V16021,TurboPro,2020,,North
V16022,SpeedX,2022,45279.0,south zone
V16023,TurboPro,2017,9760.0,East
V16024,TurboPro,2016,119709.0,SOUTH
V16025,EcoDrive,2017,43533.0,West
V16026,TurboPro,2023,98334.0,south zone
V16027,TurboPro,2020,77510.0,South
V16028,EcoDrive,2023,13478.0,south zone
V16029,AutoMax,2022,87153.0,SOUTH
V16030,SpeedX,2023,,East
V16031,UrbanGo,2023,119224.0,North
V16032,TurboPro,2020,34656.0,West
V16033,EcoDrive,2019,101952.0,West
V16034,AutoMax,2023,44808.0,East
V16035,SpeedX,2016,77407.0,West
V16036,SpeedX,2017,74020.0,SOUTH
V16037,EcoDrive,2020,80295.0,West
V16038,SpeedX,2019,100806.0,North
V16039,EcoDrive,2017,107815.0,south zone
V16040,UrbanGo,2015,75435.0,SOUTH
V16041,SpeedX,2015,16908.0,SOUTH
V16042,SpeedX,2016,19335.0,South
V16043,EcoDrive,2022,95019.0,south zone
V16044,EcoDrive,2019,97914.0,West
V16045,EcoDrive,2015,86320.0,East
V16046,UrbanGo,2017,89584.0,south zone
V16047,TurboPro,2020,82564.0,North
V16048,EcoDrive,2017,83761.0,SOUTH
V16049,AutoMax,2019,38695.0,East
V16050,SpeedX,2019,28219.0,West
V16051,TurboPro,2020,82630.0,North
V16052,AutoMax,2015,63085.0,East
V16053,TurboPro,2020,12970.0,south zone
V16054,EcoDrive,2023,66377.0,South
V16055,AutoMax,2020,57599.0,south zone
V16056,UrbanGo,2017,21730.0,SOUTH
V16057,EcoDrive,2020,64708.0,East
V16058,UrbanGo,2020,96665.0,south zone
V16059,EcoDrive,2015,15103.0,North
V16060,UrbanGo,2020,13085.0,SOUTH
V16061,SpeedX,2023,25822.0,North
V16062,EcoDrive,2023,11693.0,south zone
V16063,AutoMax,2015,58699.0,SOUTH
V16064,EcoDrive,2015,69561.0,South
V16065,SpeedX,2017,31124.0,North
V16066,SpeedX,2023,91378.0,south zone
V16067,UrbanGo,2019,34870.0,SOUTH
V16068,UrbanGo,2021,51486.0,West
V16069,UrbanGo,2016,7504.0,South
V16070,SpeedX,2018,94678.0,south zone
V16071,EcoDrive,2020,119687.0,South
V16072,AutoMax,2016,103005.0,South
V16073,UrbanG,2016,63813.0,south zone
V16074,EcoDrive,2018,62184.0,North
V16075,SpeedX,2018,7192.0,South
V16076,SpeedX,2023,40721.0,south zone
V16077,SpeedX,2021,15703.0,North
V16078,AutoMax,2020,,SOUTH
V16079,SpeedX,2016,18435.0,south zone
V16080,UrbanGo,2016,23528.0,SOUTH
V16081,UrbanGo,2016,51824.0,East
V16082,EcoDrive,2017,64137.0,North
V16083,EcoDrive,2017,7527.0,South
V16084,TurboPro,2023,107344.0,south zone
V16085,UrbanGo,2019,104930.0,North
V16086,TurboPro,2021,93986.0,SOUTH
V16087,TurboPro,2018,17151.0,South
V16088,AutoMax,2016,60787.0,South
V16089,SpeedX,2019,115586.0,South
V16090,EcoDrive,2019,96516.0,East
V16091,AutoMaX,2023,67281.0,North
V16092,AutoMax,2019,117178.0,South
V16093,TurboPro,2017,8895.0,North
V16094,AutoMax,2017,12858.0,East
V16095,SpeedX,2023,9064.0,East
V16096,TurboPro,2018,38757.0,SOUTH
V16097,SpeedX,2015,46408.0,south zone
V16098,AutoMax,2018,49507.0,SOUTH
V16099,UrbanGo,2023,22098.0,South
V16100,TurboPro,2015,108492.0,South
V16101,SpeedX,2022,111484.0,South
V16102,SpeedX,2015,40885.0,North
V16103,UrbanGo,2017,107385.0,West
V16104,AutoMax,2023,70206.0,SOUTH
V16105,SpeedX,2020,25802.0,East
V16106,AutoMax,2022,57897.0,North
V16107,TurboPro,2019,44524.0,South
V16108,EcoDrive,2020,91167.0,East
V16109,UrbanGo,2020,44806.0,East
V16110,SpeedX,2023,54708.0,North
V16111,AutoMax,2019,99530.0,West
V16112,AutoMax,2022,6834.0,East
V16113,TurboPro,2015,48238.0,South
V16114,TurboPro,2020,32426.0,North
V16115,EcoDrive,2015,72057.0,East
V16116,EcoDrive,2023,,south zone
V16117,SpeedX,2016,116422.0,North
V16118,AutoMax,2021,,SOUTH
V16119,EcoDrive,2018,5958.0,East
V16120,UrbanGo,2022,18357.0,East
V16121,UrbanGo,2017,119572.0,East
V16122,UrbanGo,2015,19875.0,West
V16123,AutoMax,2018,,SOUTH
V16124,AutoMax,2022,,East
V16125,UrbanGX,2022,89101.0,West
V16126,TurboPro,2020,65291.0,SOUTH
V16127,UrbanGo,2020,115158.0,south zone
V16128,UrbanGo,2015,113619.0,south zone
V16129,TurboPro,2020,100333.0,East
V16130,UrbanGo,2016,31230.0,West
V16131,TurboPro,2023,104658.0,West
V16132,EcoDrive,2019,67803.0,South
V16133,EcoDrive,2019,93208.0,East
V16134,UrbanGo,2015,85857.0,North
V16135,UrbanGo,2021,111340.0,East
V16136,EcoDrive,2018,41107.0,West
V16137,SpeedX,2020,75650.0,SOUTH
V16138,TurboPro,2020,77683.0,south zone
V16139,EcoDrive,2020,66604.0,south zone
V16140,EcoDrive,2018,113502.0,South
V16141,TurboPro,2017,53489.0,North
V16142,SpeedX,2020,,West
V16143,AutoMax,2017,93784.0,SOUTH
V16144,EcoDrive,2020,32925.0,SOUTH
V16145,EcoDrive,2017,81037.0,West
V16146,UrbanGo,2016,106772.0,West
V16147,SpeedX,2023,98955.0,south zone
V16148,EcoDrive,2021,94143.0,North
V16149,EcoDrive,2017,29933.0,North
V16150,AutoMax,2017,68563.0,South
V16151,TurboPro,2018,,West
V16152,EcoDrive,2017,47698.0,North
V16153,TurboPro,2022,79960.0,SOUTH
V16154,EcoDrive,2016,44460.0,East
V16155,UrbanGo,2020,49403.0,SOUTH
V16156,TurboPro,2019,61848.0,South
V16157,EcoDrive,2015,54833.0,South
V16158,EcoDrive,2021,100635.0,East
V16159,UrbanGo,2017,44543.0,south zone
V16160,AutoMax,2018,91513.0,East
V16161,SpeedX,2015,83232.0,North
V16162,TurboPro,2015,8724.0,East
V16163,UrbanGo,2020,27844.0,North
V16164,SpeedX,2023,55106.0,south zone
V16165,EcoDrive,2020,80445.0,East
V16166,UrbanGo,2018,60610.0,South
V16167,UrbanGo,2016,33964.0,North
V16168,TurboPro,2015,69873.0,West
V16169,EcoDrive,2016,113720.0,south zone
V16170,AutoMax,2021,83984.0,South
V16171,AutoMax,2023,88509.0,south zone
V16172,UrbanGo,2017,16731.0,south zone
V16173,TurboPro,2020,91378.0,West
V16174,AutoMax,2015,75498.0,East
V16175,UrbanGo,2018,94971.0,South
V16176,EcoDrive,2015,31927.0,West
V16177,TurboPro,2023,99901.0,West
V16178,SpeedX,2022,52667.0,south zone
V16179,SpeedX,2016,36668.0,SOUTH
V16180,UrbanGo,2017,96583.0,West
V16181,EcoDrive,2015,88463.0,SOUTH
V16182,AutoMax,2019,97018.0,south zone
V16183,SpeedX,2018,31249.0,West
V16184,AutoMax,2020,58751.0,South
V16185,UrbanGo,2018,24627.0,south zone
V16186,TurboPro,2020,29932.0,SOUTH
V16187,AutoMax,2018,77135.0,North
V16188,AutoMax,2022,80530.0,south zone
V16189,SpeedX,2017,56730.0,West
V16190,TurboPro,2016,6988.0,South
V16191,SpeedX,2020,69464.0,South
V16192,EcoDrive,2023,59617.0,West
V16193,SpeedX,2021,18736.0,North
V16194,AutoMax,2017,94332.0,SOUTH
V16195,UrbanGo,2021,112403.0,South
V16196,UrbanGo,2016,62815.0,North
V16197,EcoDrive,2017,35016.0,South
V16198,TurboPro,2016,66558.0,South
V16199,EcoDrive,2017,89176.0,south zone
V16200,SpeedX,2018,77658.0,North
V16201,EcoDrive,2015,,South
V16202,AutoMax,2017,62120.0,East
V16203,TurboPro,2015,33366.0,South
V16204,AutoMax,2023,81549.0,West
V16205,AutoMax,2015,27350.0,south zone
V16206,TurboPro,2020,27828.0,West
V16207,TurboPro,2018,,East
V16208,EcoDrive,2021,22333.0,East
V16209,AutoMax,2022,42784.0,East
V16210,SpeedX,2019,79549.0,SOUTH
V16211,TurboPro,2017,89315.0,East
V16212,UrbanGo,2016,47758.0,South
V16213,TurboPro,2019,55563.0,South
V16214,EcoDriv,2018,85530.0,West
V16215,UrbanGo,2022,103682.0,North
V16216,AutoMa,2017,38195.0,East
V16217,TurboPro,2022,31567.0,south zone
V16218,UrbanGo,2022,81943.0,South
V16219,EcoDrive,2020,44490.0,South
V16220,EcoDrive,2022,65835.0,south zone
V16221,AutoMax,2018,,South
V16222,SpeedX,2017,49504.0,south zone
V16223,EcoDrive,2017,104510.0,South
V16224,TurboPro,2021,60859.0,South
V16225,SpeedX,2019,103262.0,south zone
V16226,SpeedX,2022,40121.0,SOUTH
V16227,EcoDrive,2017,69229.0,North
V16228,SpeedX,2021,11941.0,West
V16229,EcoDrive,2023,85257.0,SOUTH
V16230,TurboPro,2016,32036.0,South
V16231,UrbanGo,2019,83066.0,South
V16232,SpeedX,2016,,SOUTH
V16233,TurboPro,2018,,south zone
V16234,TurboPro,2020,81144.0,SOUTH
V16235,UrbanGo,2018,,East
V16236,SpeedX,2018,21826.0,North
V16237,EcoDrive,2019,83409.0,south zone
V16238,TurboPro,2018,81595.0,South
V16239,AutoMax,2023,87467.0,North
V16240,UrbanGo,2019,15453.0,North
V16241,TurboPro,2022,12124.0,South
V16242,UrbanGo,2017,61462.0,South
V16243,UrbanGo,2021,73635.0,south zone
V16244,UrbanGo,2021,89278.0,West
V16245,UrbanGo,2020,107972.0,south zone
V16246,AutoMax,2022,81842.0,South
V16247,UrbanGo,2016,35451.0,South
V16248,UrbanGo,2017,17898.0,SOUTH
V16249,UrbanGo,2023,62714.0,North
V16250,EcoDrive,2021,63418.0,West
V16251,TurboPro,2017,54929.0,South
V16252,SpeedX,2022,88444.0,south zone
V16253,UrbanGo,2017,91753.0,West
V16254,TurboPro,2020,53686.0,North
V16255,SpeedX,2022,67758.0,South
V16256,SpeedX,2017,40910.0,West
V16257,EcoDrive,2023,108415.0,South
V16258,TurboPro,2019,71284.0,East
V16259,AutoMax,2018,106879.0,South
V16260,UrbanGo,2015,97921.0,North
V16261,UrbanGo,2015,,West
V16262,EcoDrive,2021,40497.0,south zone
V16263,AutoMax,2022,97230.0,East
V16264,UrbanGo,2019,82221.0,South
V16265,SpeedX,2019,112389.0,East
V16266,EcoDrive,2020,73954.0,South
V16267,AutoMax,2016,69955.0,South
V16268,AutoMax,2023,30187.0,West
V16269,UrbanGo,2017,24022.0,East
V16270,SpeedX,2016,,South
V16271,UrbanGo,2020,50615.0,South
V16272,UrbanGo,2021,33789.0,South
V16273,TurboPro,2023,46221.0,West
V16274,UrbanGo,2021,85807.0,South
V16275,EcoDrive,2022,45794.0,East
V16276,UrbanGo,2022,18540.0,SOUTH
V16277,SpeedX,2015,93373.0,North
V16278,UrbanGo,2019,85513.0,West
V16279,TurboPro,2017,40836.0,North
V16280,TurboPro,2020,36681.0,South
V16281,AutoMax,2015,48047.0,south zone
V16282,SpeedX,2019,111210.0,south zone
V16283,UrbanGo,2017,112893.0,South
V16284,UrbanGX,2019,15516.0,South
V16285,EcoDrive,2018,34723.0,south zone
V16286,UrbanGo,2018,93136.0,West
V16287,TurboPro,2018,95323.0,West
V16288,UrbanGo,2020,8174.0,North
V16289,TurboPro,2018,82684.0,North
V16290,UrbanGo,2023,37525.0,SOUTH
V16291,SpeedX,2015,29136.0,East
V16292,UrbanGo,2021,100391.0,North
V16293,UrbanGo,2016,100924.0,South
V16294,AutoMax,2019,,south zone
V16295,SpeedX,2018,40314.0,South
V16296,SpeedX,2015,78897.0,North
V16297,EcoDrive,2023,26192.0,North
V16298,AutoMax,2019,46881.0,East
V16299,UrbanGo,2019,79296.0,East
V16300,SpeedX,2018,72881.0,south zone
V16301,TurboPro,2022,79872.0,SOUTH
V16302,TurboPro,2016,,East
V16303,UrbanGo,2021,23308.0,North
V16304,AutoMax,2017,65174.0,SOUTH
V16305,AutoMax,2016,,SOUTH
V16306,UrbanGo,2023,29868.0,south zone
V16307,SpeedX,2016,48544.0,south zone
V16308,AutoMax,2019,50092.0,south zone
V16309,SpeedX,2017,31541.0,south zone
V16310,EcoDrive,2018,96838.0,North
V16311,AutoMax,2016,88386.0,North
V16312,SpeedX,2022,72712.0,south zone
V16313,UrbanGo,2017,76669.0,East
V16314,TurboPro,2017,56237.0,North
V16315,AutoMax,2018,108475.0,North
V16316,EcoDrive,2019,,South
V16317,SpeedX,2016,98687.0,South
V16318,UrbanGo,2018,10975.0,SOUTH
V16319,AutoMax,2019,21404.0,SOUTH
V16320,AutoMax,2016,52820.0,North
V16321,SpeedX,2017,43551.0,South
V16322,TurboPro,2020,13653.0,south zone
V16323,EcoDrive,2021,25938.0,North
V16324,AutoMax,2015,,South
V16325,UrbanGo,2019,86005.0,South
V16326,TurboPro,2022,111704.0,South
V16327,EcoDrive,2017,79712.0,East
V16328,SpeedX,2022,42282.0,East
