service_id,vehicle_id,service_date,component_replaced,cost,issue_type
S52546,V17811,2024-07-03,Transmission,6632,Wear & Tear
S52547,V11891,2022-02-26,Battery,4469,Leakage
S52548,V19593,2024-03-13,Transmission,5575,Discharge
S52549,V17060,2023-12-16,Transmission,4109,Overheating
S52550,V14267,2023-12-12,,4444,Overheating
S52551,V18828,2023-08-24,Brake Pad,8409,Overheating
S52552,V12187,2023-08-26,Suspension,11862,Leakage
S52553,V13099,2024-01-15,Engine,6058,Wear & Tear
S52554,V15949,2024-09-14,AC,7717,Overheating
S52555,V11716,2023-10-30,Battery,10327,Malfunction
S52556,V15244,2023-06-09,Transmission,11077,Malfunction
S52557,V19211,2024-02-16,Suspension,4588,Overheating
S52558,V14685,2023-12-30,Battery,13062,Wear & Tear
S52559,V14150,2024-05-07,AC,9515,Leakage
S52560,V14643,2022-02-20,Suspension,12089,Wear & Tear
S52561,V10127,2023-07-26,Brake Pad,8013,Leakage
S52562,V11989,2024-06-04,Transmission,4842,Discharge
S52563,V19196,2023-10-22,Suspension,10133,Malfunction
S52564,V10607,2023-03-01,Brake Pad,4243,Discharge
S52565,V18822,2023-08-10,Brake Pad,2331,Leakage
S52566,V12429,2024-02-25,Engine,3884,Leakage
S52567,V13829,2022-11-22,Brake Pad,8307,Overheating
S52568,V12401,2023-10-07,Suspension,4268,Wear & Tear
S52569,V13985,2022-06-09,Brake Pad,8726,Leakage
S52570,V11925,2023-10-14,Brake Pad,7670,Overheating
S52571,V14151,2023-09-23,Transmission,11892,Malfunction
S52572,V17094,2024-02-05,Transmission,14048,Leakage
S52573,V15210,2023-08-28,Brake Pad,7550,Wear & Tear
S52574,V18489,2022-06-13,Suspension,11770,Wear & Tear
S52575,V14265,2024-05-22,AC,2895,Overheating
S52576,V18222,2022-06-04,Engine,4621,Leakage
S52577,V18187,2024-01-07,Battery,4179,Leakage
S52578,V17092,2022-07-04,Battery,1162,Overheating
S52579,V10954,2022-06-18,AC,13646,Discharge
S52580,V14238,2022-08-17,Battery,5348,Malfunction
S52581,V19646,2023-05-17,AC,7576,Overheating
S52582,V17793,2024-04-17,Battery,1354,Discharge
S52583,V13741,2024-07-04,Battery,8447,Discharge
S52584,V15627,2024-06-16,Transmission,13232,Wear & Tear
S52585,V12502,2023-04-01,Transmission,14440,Leakage
S52586,V15534,2023-09-02,Battery,12035,Overheating
S52587,V15302,2023-03-02,Suspension,14406,Wear & Tear
S52588,V15742,2024-04-09,Suspension,9754,Leakage
S52589,V13498,2022-04-29,Suspension,12481,Leakage
S52590,V14950,2022-07-30,Transmission,2115,Discharge
S52591,V13638,2024-06-27,Battery,3621,Overheating
S52592,V11372,2024-06-15,Battery,14647,Overheating
S52593,V19308,2022-11-15,Battery,8148,Wear & Tear
S52594,V18963,2023-09-20,Battery,1726,Leakage
S52595,V17780,2022-03-04,Engine,5529,Overheating
S52596,V17632,2022-08-17,Engine,8955,Overheating
S52597,V11820,2022-05-18,Suspension,5343,Leakage
S52598,V18800,2024-03-17,Suspension,12210,Wear & Tear
S52599,V11005,2024-05-22,Brake Pad,11525,Wear & Tear
S52600,V19030,2022-01-31,AC,9944,Wear & Tear
S52601,V17000,2022-06-15,Battery,14425,Wear & Tear
S52602,V14829,2024-08-24,Brake Pad,1554,Wear & Tear
S52603,V18400,2023-03-05,Engine,1681,Malfunction
S52604,V14508,2022-12-08,Suspension,-2813,Wear & Tear
S52605,V16646,2024-06-06,AC,5821,Wear & Tear
S52606,V17063,2022-06-21,Suspension,1411,Wear & Tear
S52607,V13723,2022-06-30,Suspension,6077,Leakage
S52608,V12414,2022-10-29,Battery,10300,Wear & Tear
S52609,V18138,2024-04-30,Brake Pad,1418,Leakage
S52610,V18703,2023-10-14,Suspension,14847,Discharge
S52611,V18777,2022-06-13,Battery,11903,Leakage
S52612,V11703,2022-03-07,Battery,8933,Wear & Tear
S52613,V19160,2022-02-23,Brake Pad,3456,Discharge
S52614,V18841,2023-10-24,Brake Pad,3398,Discharge
S52615,V16556,2022-08-14,AC,6008,Discharge
S52616,V16960,2023-11-18,AC,6976,Discharge
S52617,V18972,2022-05-19,Engine,12958,Discharge
S52618,V10174,2023-10-20,Engine,1866,Wear & Tear
S52619,V17545,2022-11-15,Suspension,3491,Overheating
S52620,V14552,2024-03-30,Suspension,1450,Discharge
S52621,V12244,2023-05-04,AC,12206,Discharge
S52622,V11805,2022-05-31,Brake Pad,1910,Wear & Tear
S52623,V14141,2023-01-01,Brake Pad,3251,Discharge
S52624,V12844,2022-12-08,Battery,4455,Overheating
S52625,V18096,2022-04-07,Battery,14570,Malfunction
S52626,V16310,2023-07-02,Brake Pad,-1548,Wear & Tear
S52627,V17269,2023-01-06,AC,3893,Leakage
S52628,V17191,2022-03-27,Brake Pad,13465,Overheating
S52629,V15329,2024-04-12,Brake Pad,3169,Overheating
S52630,V18172,2023-06-10,Brake Pad,6556,Discharge
S52631,V12797,2024-05-19,Transmission,10477,Malfunction
S52632,V19828,2022-10-12,Suspension,14306,Malfunction
S52633,V10813,2022-10-11,Battery,1083,Malfunction
S52634,V14784,2023-06-05,Battery,10247,Malfunction
S52635,V16080,2022-07-03,AC,4545,Wear & Tear
S52636,V13530,2023-12-03,Transmission,11247,Malfunction
S52637,V16222,2023-03-20,Brake Pad,7225,Wear & Tear
S52638,V10964,2023-12-26,Suspension,12149,Overheating
S52639,V12575,2024-02-18,Battery,12399,Malfunction
S52640,V19609,2023-09-29,AC,2501,Leakage
S52641,V14595,2022-01-14,Brake Pad,14079,Overheating
S52642,V17039,2022-04-17,AC,10712,Leakage
S52643,V10574,2023-01-25,Suspension,10049,Leakage
S52644,V18238,2023-03-23,Suspension,11550,Discharge
S52645,V13084,2022-11-25,AC,14494,Overheating
S52646,V11990,2022-03-08,Engine,8618,Discharge
S52647,V18367,2022-11-28,AC,5801,Wear & Tear
S52648,V18549,2022-03-09,Brake Pad,5180,Malfunction
S52649,V13145,2023-07-19,Battery,-3724,Malfunction
S52650,V15774,2022-03-04,Battery,6546,Wear & Tear
S52651,V15243,2022-07-27,Brake Pad,9965,Wear & Tear
S52652,V19100,2022-05-16,Engine,6489,Discharge
S52653,V14951,2024-08-19,Battery,7862,Discharge
S52654,V12083,2022-10-17,Suspension,8271,Overheating
S52655,V17422,2022-08-17,Suspension,9131,Malfunction
S52656,V12009,2022-10-04,,6483,Discharge
S52657,V19967,2024-06-26,AC,5048,Malfunction
S52658,V19953,2024-05-03,Suspension,13225,Wear & Tear
S52659,V19779,2024-08-05,Brake Pad,7258,Overheating
S52660,V11159,2022-01-12,Engine,1268,Discharge
S52661,V13544,2024-07-06,Suspension,2238,Overheating
S52662,V19536,2023-08-17,Battery,9977,Discharge
S52663,V18189,2023-05-26,Engine,5427,Wear & Tear
S52664,V16371,2023-10-29,Transmission,9410,Discharge
S52665,V15396,2023-12-10,Transmission,4306,Discharge
S52666,V10979,2023-11-02,Engine,4769,Malfunction
S52667,V13134,2023-11-22,Battery,13484,Wear & Tear
S52668,V11644,2022-08-10,Brake Pad,7924,Overheating
S52669,V13650,2022-07-28,Engine,4740,Wear & Tear
S52670,V11235,2024-01-31,Suspension,3546,Leakage
S52671,V13815,2024-03-10,Engine,7510,Overheating
S52672,V12269,2024-01-03,Suspension,13582,Leakage
S52673,V10865,2022-12-02,Brake Pad,14985,Overheating
S52674,V12263,2022-03-13,Suspension,5142,Wear & Tear
S52675,V15278,2024-03-22,,9247,Overheating
S52676,V15443,2024-07-10,AC,6471,Overheating
S52677,V16851,2023-03-25,AC,6254,Overheating
S52678,V13326,2023-07-09,Transmission,7492,Leakage
S52679,V11095,2022-06-04,Battery,11322,Discharge
S52680,V19162,2023-07-06,Brake Pad,2316,Malfunction
S52681,V16145,2023-10-14,AC,10844,Wear & Tear
S52682,V12368,2023-11-14,Engine,6958,Overheating
S52683,V12920,2023-09-15,AC,2718,Discharge
S52684,V16667,2022-03-01,AC,12328,Discharge
S52685,V10757,2023-04-06,Brake Pad,8022,Overheating
S52686,V14531,2023-11-10,Transmission,5810,Leakage
S52687,V18586,2023-09-01,Engine,13078,Malfunction
S52688,V10640,2023-02-23,Transmission,2010,Leakage
S52689,V12275,2023-06-06,Brake Pad,10908,Malfunction
S52690,V19800,2023-06-16,AC,7133,Discharge
S52691,V12258,2022-01-31,Battery,10557,Discharge
S52692,V10669,2023-07-16,Engine,9170,Malfunction
S52693,V16703,2024-05-26,Battery,4744,Malfunction
S52694,V14021,2022-11-28,Brake Pad,13542,Malfunction
S52695,V12842,2022-10-21,AC,6255,Overheating
S52696,V19838,2023-11-09,Transmission,11086,Discharge
S52697,V18932,2024-08-11,Suspension,2889,Discharge
S52698,V15458,2024-09-27,Transmission,7132,Leakage
S52699,V17059,2023-04-02,Brake Pad,14204,Wear & Tear
S52700,V10924,2023-09-30,Suspension,11075,Wear & Tear
S52701,V11910,2024-06-08,Engine,4719,Discharge
S52702,V19538,2023-09-22,Transmission,5733,Overheating
S52703,V15357,2023-12-30,Transmission,14269,Overheating
S52704,V18511,2022-06-23,Battery,14968,Discharge
S52705,V14765,2023-01-22,Brake Pad,2201,Overheating
S52706,V15047,2023-02-14,Engine,4616,Wear & Tear
S52707,V19433,2022-04-04,Transmission,5358,Discharge
S52708,V15460,2024-08-15,AC,1208,Overheating
S52709,V10816,2024-03-30,Suspension,8252,Overheating
S52710,V19427,2022-05-02,Suspension,7817,Leakage
S52711,V17026,2022-02-21,Battery,10001,Wear & Tear
S52712,V14927,2023-02-04,Suspension,12322,Leakage
S52713,V19096,2023-02-02,AC,2090,Overheating
S52714,V18507,2022-09-01,Transmission,11505,Malfunction
S52715,V10249,2024-08-21,Battery,5594,Overheating
S52716,V11514,2023-12-09,Brake Pad,9649,Wear & Tear
S52717,V14273,2023-05-16,Battery,9033,Overheating
S52718,V14088,2023-11-02,Suspension,14203,Leakage
S52719,V19563,2022-11-29,,14830,Malfunction
S52720,V10421,2022-04-11,Engine,12039,Wear & Tear
S52721,V12110,2023-01-01,Transmission,10856,Leakage
S52722,V16113,2023-10-31,Brake Pad,3337,Wear & Tear
S52723,V10024,2023-09-18,Suspension,10646,Wear & Tear
S52724,V16843,2022-12-07,Engine,2191,Overheating
S52725,V10366,2022-01-17,Battery,12216,Overheating
S52726,V13156,2023-10-27,Transmission,8967,Malfunction
S52727,V14927,2024-09-24,Suspension,-2132,Overheating
S52728,V15342,2024-02-29,Transmission,13189,Leakage
S52729,V12310,2022-11-28,Suspension,3291,Overheating
S52730,V10617,2024-06-26,Brake Pad,3723,Overheating
S52731,V16594,2022-08-17,Battery,3795,Malfunction
S52732,V17723,2023-05-08,Battery,3627,Discharge
S52733,V15421,2024-01-22,Battery,-1042,Malfunction
S52734,V17284,2024-04-05,Suspension,-2866,Leakage
S52735,V10519,2022-10-03,Brake Pad,11912,Leakage
S52736,V10940,2022-04-03,Suspension,12267,Leakage
S52737,V12957,2022-12-31,Transmission,13267,Discharge
S52738,V12572,2023-02-16,Suspension,4997,Discharge
S52739,V19540,2023-03-28,Brake Pad,3473,Overheating
S52740,V17639,2022-11-27,AC,11639,Overheating
S52741,V18928,2024-03-17,Suspension,12575,Overheating
S52742,V10355,2023-04-04,Brake Pad,14986,Leakage
S52743,V10811,2024-06-25,Suspension,-2530,Wear & Tear
S52744,V17618,2024-03-29,Suspension,6651,Leakage
S52745,V11885,2023-06-20,AC,10688,Malfunction
S52746,V14559,2024-04-08,Battery,13797,Malfunction
S52747,V11979,2023-12-08,Suspension,10508,Overheating
S52748,V16380,2022-10-15,Transmission,13838,Discharge
S52749,V11630,2023-12-30,Transmission,14212,Leakage
S52750,V18656,2024-02-19,Suspension,12916,Wear & Tear
S52751,V14543,2022-01-12,Engine,5809,Leakage
S52752,V12483,2022-06-03,Transmission,11073,Malfunction
S52753,V12081,2023-06-11,Brake Pad,3825,Overheating
S52754,V13879,2024-04-22,Engine,4660,Overheating
S52755,V15068,2023-06-29,AC,4937,Wear & Tear
S52756,V11805,2024-04-03,Transmission,4100,Wear & Tear
S52757,V11914,2024-04-17,Brake Pad,1411,Discharge
S52758,V15928,2022-11-20,Suspension,4998,Malfunction
S52759,V10304,2024-05-04,Brake Pad,13938,Overheating
S52760,V11112,2024-07-31,Transmission,13100,Malfunction
S52761,V12426,2023-10-29,AC,12739,Discharge
S52762,V16233,2023-08-15,Transmission,8049,Wear & Tear
S52763,V19296,2024-02-05,,12500,Malfunction
S52764,V17784,2022-09-05,Battery,6323,Malfunction
S52765,V13989,2023-10-05,Transmission,9117,Discharge
S52766,V18933,2022-07-14,Battery,4224,Discharge
S52767,V13568,2023-02-02,,3633,Leakage
S52768,V16433,2022-09-13,Engine,10624,Overheating
S52769,V12627,2024-02-20,Engine,12175,Overheating
S52770,V11878,2022-04-22,AC,11673,Discharge
S52771,V17709,2024-06-16,Transmission,13566,Discharge
S52772,V19673,2022-07-27,Battery,4547,Malfunction
S52773,V11214,2023-06-04,Engine,11325,Wear & Tear
S52774,V14091,2022-10-26,Brake Pad,14118,Leakage
S52775,V14508,2022-04-09,Battery,9921,Overheating
S52776,V11493,2023-03-11,AC,6476,Leakage
S52777,V19655,2024-05-17,Battery,14021,Leakage
S52778,V12403,2024-08-26,Engine,2182,Malfunction
S52779,V17428,2023-07-04,Brake Pad,14383,Overheating
S52780,V12997,2023-10-06,Battery,9946,Malfunction
S52781,V14892,2023-05-23,,13285,Overheating
S52782,V16122,2024-06-23,Brake Pad,5176,Wear & Tear
S52783,V11311,2024-04-10,Suspension,14834,Discharge
S52784,V13592,2023-08-03,Transmission,10175,Malfunction
S52785,V13113,2022-11-27,Battery,12317,Overheating
S52786,V13792,2023-12-28,AC,7306,Overheating
S52787,V15362,2024-06-09,Transmission,-761,Wear & Tear
S52788,V17601,2024-03-02,Brake Pad,2372,Wear & Tear
S52789,V14549,2024-02-23,AC,12374,Overheating
S52790,V16209,2023-02-26,AC,13488,Overheating
S52791,V15285,2022-12-01,Suspension,1404,Malfunction
S52792,V15708,2024-06-25,Suspension,9768,Wear & Tear
S52793,V19806,2022-11-13,Battery,9276,Leakage
S52794,V16002,2023-12-26,Battery,9105,Leakage
S52795,V11282,2024-03-03,Transmission,12637,Malfunction
S52796,V14674,2022-04-25,Engine,8583,Malfunction
S52797,V19029,2023-05-09,AC,3497,Malfunction
S52798,V11411,2023-10-14,Engine,2680,Malfunction
S52799,V17744,2024-01-04,Engine,10706,Discharge
S52800,V14748,2022-09-24,Brake Pad,1062,Malfunction
S52801,V19513,2023-02-11,Battery,-2792,Leakage
S52802,V16863,2022-07-18,Transmission,2224,Malfunction
S52803,V13041,2024-09-05,AC,10110,Overheating
S52804,V14119,2023-07-05,,6746,Discharge
S52805,V19786,2023-06-03,Battery,14383,Leakage
S52806,V16294,2022-05-05,Transmission,11681,Discharge
S52807,V11487,2024-09-13,Battery,13098,Wear & Tear
S52808,V11194,2024-05-30,Brake Pad,6889,Wear & Tear
S52809,V13961,2023-02-15,Suspension,9601,Malfunction
S52810,V10485,2022-07-08,Battery,8044,Discharge
S52811,V12408,2024-07-28,Battery,6686,Overheating
S52812,V16423,2022-03-28,Brake Pad,1588,Discharge
S52813,V19549,2022-08-10,Battery,5719,Leakage
S52814,V13863,2022-09-05,AC,10112,Leakage
S52815,V19618,2024-02-29,,1541,Overheating
S52816,V14939,2024-05-06,Engine,14909,Discharge
S52817,V15434,2022-08-23,Battery,10180,Leakage
S52818,V11540,2022-02-01,Brake Pad,7814,Discharge
S52819,V19028,2022-01-14,Engine,10837,Wear & Tear
S52820,V10058,2022-07-12,Suspension,3505,Discharge
S52821,V16039,2023-02-11,Suspension,10800,Wear & Tear
S52822,V14930,2022-11-28,Battery,10850,Discharge
S52823,V16813,2023-08-29,Suspension,13367,Wear & Tear
S52824,V16005,2022-08-10,Battery,11990,Discharge
S52825,V14178,2024-01-29,Battery,13988,Malfunction
S52826,V18017,2022-12-01,Brake Pad,1685,Overheating
S52827,V14908,2022-02-18,Battery,6619,Overheating
S52828,V12035,2024-01-26,AC,10417,Overheating
S52829,V15165,2023-12-03,Transmission,2786,Leakage
S52830,V13113,2024-09-13,Transmission,5801,Overheating
S52831,V17029,2023-03-20,Engine,8401,Overheating
S52832,V10687,2024-08-11,Battery,6128,Leakage
S52833,V14002,2022-08-29,Battery,14810,Overheating
S52834,V19276,2022-12-20,Transmission,3978,Malfunction
S52835,V17122,2023-06-01,Engine,3101,Overheating
S52836,V10953,2023-11-09,Brake Pad,5808,Wear & Tear
S52837,V17090,2023-02-28,Engine,3085,Malfunction
S52838,V18533,2022-11-11,Transmission,6378,Wear & Tear
S52839,V14466,2023-04-15,Transmission,10422,Malfunction
S52840,V12368,2023-03-30,AC,5072,Overheating
S52841,V15416,2022-10-30,Battery,9101,Wear & Tear
S52842,V18925,2024-03-13,,14260,Wear & Tear
S52843,V14183,2022-05-13,Engine,7559,Leakage
S52844,V16244,2024-09-05,Battery,9921,Wear & Tear
S52845,V18542,2023-03-05,Brake Pad,5445,Discharge
S52846,V15942,2023-06-05,,14208,Wear & Tear
S52847,V17716,2022-08-24,Brake Pad,13891,Overheating
S52848,V13144,2024-03-20,Engine,13437,Discharge
S52849,V15095,2024-04-15,Engine,7948,Wear & Tear
S52850,V12955,2023-02-18,Battery,2046,Malfunction
S52851,V19294,2024-06-07,Engine,10574,Malfunction
S52852,V16707,2022-02-11,Transmission,4033,Discharge
S52853,V19256,2024-07-03,Transmission,6333,Wear & Tear
S52854,V10470,2023-01-07,Engine,2780,Wear & Tear
S52855,V16458,2024-01-03,Transmission,2984,Malfunction
S52856,V18370,2024-04-11,Suspension,8473,Wear & Tear
S52857,V17648,2023-09-27,Suspension,10766,Leakage
S52858,V19636,2023-10-01,Transmission,2997,Discharge
S52859,V11562,2024-01-08,AC,4810,Leakage
S52860,V11892,2023-02-12,Transmission,9185,Malfunction
S52861,V12257,2024-05-16,Transmission,4488,Leakage
S52862,V17184,2023-04-25,AC,13890,Discharge
S52863,V15950,2024-02-24,Suspension,11987,Wear & Tear
S52864,V14612,2023-07-13,Suspension,6356,Wear & Tear
S52865,V19573,2022-08-27,Battery,11940,Leakage
S52866,V14096,2022-07-02,Transmission,5035,Wear & Tear
S52867,V11950,2023-04-10,Brake Pad,1294,Wear & Tear
S52868,V14995,2023-01-23,Battery,10945,Leakage
S52869,V12528,2023-01-18,Battery,9875,Wear & Tear
S52870,V13037,2022-02-10,Engine,7466,Leakage
S52871,V16394,2023-02-28,Battery,7919,Leakage
S52872,V13695,2022-09-06,Engine,10360,Discharge
S52873,V13439,2023-12-27,Transmission,9119,Leakage
S52874,V10247,2023-03-02,Brake Pad,13437,Leakage
S52875,V13433,2022-11-01,Transmission,13967,Overheating
S52876,V16148,2023-06-09,Brake Pad,5999,Malfunction
S52877,V15286,2023-01-23,Brake Pad,1780,Overheating
S52878,V11192,2023-09-04,Brake Pad,11736,Leakage
S52879,V12168,2024-05-21,Battery,8217,Malfunction
S52880,V14893,2024-01-02,Transmission,11379,Overheating
S52881,V14178,2022-07-11,,11282,Malfunction
S52882,V11722,2022-08-31,Transmission,10652,Malfunction
S52883,V19763,2023-09-17,Battery,10889,Overheating
S52884,V16785,2023-12-31,Transmission,2344,Discharge
S52885,V13518,2023-11-03,Suspension,1790,Discharge
S52886,V15482,2023-12-04,AC,6499,Overheating
S52887,V18181,2023-05-12,Brake Pad,12993,Wear & Tear
S52888,V18905,2023-01-14,Engine,10100,Malfunction
S52889,V18322,2023-04-10,Suspension,7420,Overheating
S52890,V19223,2023-09-21,Suspension,1821,Discharge
S52891,V13053,2023-04-12,Brake Pad,5355,Leakage
S52892,V17044,2023-06-18,Brake Pad,9339,Discharge
S52893,V11943,2024-01-15,AC,5564,Wear & Tear
S52894,V14712,2024-01-14,Brake Pad,14106,Wear & Tear
S52895,V16736,2024-06-21,Suspension,6055,Discharge
S52896,V17167,2023-10-16,Battery,12008,Malfunction
S52897,V11377,2022-05-23,Brake Pad,9444,Discharge
S52898,V18947,2022-09-28,Brake Pad,7114,Wear & Tear
S52899,V15513,2022-12-23,Brake Pad,5698,Overheating
S52900,V19844,2022-01-17,Transmission,6325,Leakage
S52901,V19062,2023-04-02,Engine,14908,Discharge
S52902,V15056,2023-12-12,Brake Pad,14572,Discharge
S52903,V19317,2024-04-04,Suspension,2958,Leakage
S52904,V10806,2022-02-19,Engine,6158,Overheating
S52905,V11784,2024-07-15,Engine,13981,Overheating
S52906,V10744,2022-07-29,Battery,11565,Malfunction
S52907,V15038,2023-03-24,Engine,9547,Discharge
S52908,V13342,2023-07-14,Brake Pad,6039,Overheating
S52909,V18597,2024-01-05,Engine,11336,Discharge
S52910,V15789,2022-06-06,Engine,12315,Leakage
S52911,V13637,2022-09-21,Brake Pad,3370,Leakage
S52912,V12474,2023-01-03,Transmission,13702,Leakage
S52913,V13379,2022-12-12,AC,2046,Malfunction
S52914,V11340,2023-01-01,Engine,4688,Leakage
S52915,V17422,2023-09-29,Engine,10847,Discharge
S52916,V16079,2024-07-10,Engine,14627,Leakage
S52917,V13807,2023-07-29,Suspension,3136,Malfunction
S52918,V10803,2022-06-30,Suspension,5704,Wear & Tear
S52919,V19662,2023-08-29,AC,8499,Overheating
S52920,V16846,2023-09-02,Engine,9841,Leakage
S52921,V13335,2024-09-02,Engine,7849,Malfunction
S52922,V15941,2023-08-04,AC,6008,Discharge
S52923,V17951,2024-05-24,AC,6074,Malfunction
S52924,V18559,2024-02-06,Suspension,10435,Overheating
S52925,V14498,2023-04-21,Battery,13131,Malfunction
S52926,V18062,2024-02-11,Suspension,10113,Discharge
S52927,V13497,2023-01-30,Transmission,5295,Leakage
S52928,V16194,2022-02-08,Transmission,3196,Overheating
S52929,V13063,2023-11-25,Transmission,14607,Wear & Tear
S52930,V17643,2024-08-14,Battery,6577,Discharge
S52931,V15556,2024-08-05,Brake Pad,11852,Malfunction
S52932,V10014,2024-06-16,Brake Pad,-2698,Wear & Tear
S52933,V12730,2023-04-20,Suspension,13878,Wear & Tear
S52934,V11616,2022-06-11,Transmission,7373,Overheating
S52935,V19645,2023-05-15,Battery,10663,Overheating
S52936,V18550,2023-12-01,Battery,5022,Leakage
S52937,V16866,2023-11-12,Brake Pad,-84,Malfunction
S52938,V19865,2022-01-11,Brake Pad,5324,Discharge
S52939,V18323,2023-03-27,Engine,12887,Discharge
